,Times,min_luminosity,max_luminosity
1558,20.579999999999668,9.180481608267232,9.714790385774519
1559,20.58999999999967,9.180269677915351,9.714643643768923
1560,20.599999999999667,9.180057343734218,9.714496490544578
1561,20.609999999999665,9.179844606353786,9.714348926608466
1562,20.619999999999667,9.179631466401364,9.714200952467378
1563,20.62999999999967,9.179417924501628,9.714052568627913
1564,20.639999999999667,9.179203981276602,9.713903775596492
1565,20.649999999999665,9.17898963734567,9.713754573879335
1566,20.659999999999666,9.178774893325565,9.713604963982476
1567,20.669999999999668,9.178559749830388,9.713454946411767
1568,20.679999999999666,9.178344207471596,9.713304521672864
1569,20.689999999999664,9.178128266857993,9.713153690271238
1570,20.699999999999665,9.177911928595748,9.713002452712166
1571,20.709999999999667,9.17769519328838,9.712850809500743
1572,20.719999999999665,9.177478061536775,9.712698761141873
1573,20.729999999999663,9.177260533939164,9.712546308140269
1574,20.739999999999664,9.177042611091144,9.712393451000455
1575,20.749999999999666,9.176824293585664,9.71224019022677
1576,20.759999999999664,9.176605582013032,9.712086526323363
1577,20.769999999999662,9.176386476960907,9.711932459794191
1578,20.779999999999664,9.176166979014315,9.711777991143023
1579,20.789999999999665,9.175947088755628,9.711623120873444
1580,20.799999999999663,9.175726806764583,9.711467849488844
1581,20.80999999999966,9.175506133618269,9.71131217749243
1582,20.819999999999663,9.17528506989113,9.711156105387213
1583,20.829999999999664,9.175063616154977,9.710999633676021
1584,20.839999999999662,9.174841772978963,9.710842762861494
1585,20.84999999999966,9.174619540929612,9.710685493446078
1586,20.859999999999662,9.174396920570791,9.710527825932033
1587,20.869999999999663,9.174173912463736,9.710369760821429
1588,20.87999999999966,9.173950517167032,9.710211298616152
1589,20.88999999999966,9.173726735236624,9.710052439817893
1590,20.89999999999966,9.173502567225814,9.709893184928156
1591,20.909999999999663,9.173278013685255,9.709733534448258
1592,20.91999999999966,9.173053075162969,9.709573488879327
1593,20.92999999999966,9.172827752204316,9.709413048722299
1594,20.93999999999966,9.172602045352034,9.709252214477925
1595,20.949999999999662,9.172375955146203,9.709090986646764
1596,20.95999999999966,9.172149482124263,9.708929365729189
1597,20.969999999999658,9.171922626821015,9.708767352225383
1598,20.97999999999966,9.171695389768614,9.708604946635342
1599,20.98999999999966,9.171467771496566,9.708442149458868
1600,20.99999999999966,9.171239772531743,9.70827896119558
1601,21.009999999999657,9.17101139339837,9.708115382344904
1602,21.01999999999966,9.170782634618027,9.70795141340608
1603,21.02999999999966,9.170553496709655,9.707787054878159
1604,21.039999999999658,9.170323980189545,9.707622307260001
1605,21.049999999999656,9.170094085571352,9.70745717105028
1606,21.059999999999658,9.16986381336608,9.707291646747477
1607,21.06999999999966,9.1696331640821,9.707125734849889
1608,21.079999999999657,9.16940213822513,9.706959435855623
1609,21.089999999999655,9.169170736298248,9.706792750262595
1610,21.099999999999657,9.168938958801894,9.706625678568535
1611,21.10999999999966,9.168706806233853,9.70645822127098
1612,21.119999999999656,9.16847427908928,9.706290378867283
1613,21.129999999999654,9.168241377860678,9.706122151854604
1614,21.139999999999656,9.168008103037904,9.70595354072992
1615,21.149999999999658,9.167774455108185,9.705784545990014
1616,21.159999999999656,9.167540434556093,9.70561516813148
1617,21.169999999999654,9.167306041863561,9.705445407650725
1618,21.179999999999655,9.16707127750988,9.70527526504397
1619,21.189999999999657,9.166836141971691,9.70510474080724
1620,21.199999999999655,9.166600635722997,9.704933835436378
1621,21.209999999999653,9.166364759235162,9.704762549427038
1622,21.219999999999654,9.1661285129769,9.704590883274678
1623,21.229999999999656,9.16589189741428,9.704418837474575
1624,21.239999999999654,9.165654913010735,9.704246412521815
1625,21.249999999999652,9.16541756022705,9.70407360891129
1626,21.259999999999653,9.165179839521368,9.703900427137715
1627,21.269999999999655,9.164941751349192,9.703726867695602
1628,21.279999999999653,9.16470329616337,9.703552931079283
1629,21.28999999999965,9.164464474414121,9.703378617782901
1630,21.299999999999653,9.164225286549012,9.703203928300407
1631,21.309999999999654,9.163985733012975,9.703028863125565
1632,21.319999999999652,9.163745814248287,9.70285342275195
1633,21.32999999999965,9.163505530694588,9.702677607672946
1634,21.33999999999965,9.163264882788877,9.702501418381754
1635,21.349999999999653,9.163023870965507,9.70232485537138
1636,21.35999999999965,9.162782495656188,9.702147919134642
1637,21.36999999999965,9.162540757289989,9.701970610164175
1638,21.37999999999965,9.162298656293327,9.701792928952417
1639,21.389999999999652,9.162056193089988,9.701614875991622
1640,21.39999999999965,9.161813368101107,9.701436451773855
1641,21.40999999999965,9.161570181745176,9.701257656790993
1642,21.41999999999965,9.161326634438051,9.701078491534721
1643,21.42999999999965,9.16108272659293,9.700898956496536
1644,21.43999999999965,9.160838458620384,9.70071905216775
1645,21.449999999999648,9.160593830928333,9.700538779039482
1646,21.45999999999965,9.160348843922051,9.700358137602661
1647,21.46999999999965,9.160103498004176,9.700177128348033
1648,21.47999999999965,9.159857793574695,9.699995751766151
1649,21.489999999999647,9.159611731030957,9.69981400834738
1650,21.49999999999965,9.159365310767663,9.699631898581897
1651,21.50999999999965,9.15911853317688,9.699449422959688
1652,21.519999999999648,9.15887139864802,9.699266581970551
1653,21.529999999999646,9.158623907567861,9.699083376104099
1654,21.539999999999647,9.158376060320531,9.69889980584975
1655,21.54999999999965,9.158127857287521,9.698715871696738
1656,21.559999999999647,9.157879298847675,9.698531574134106
1657,21.569999999999645,9.157630385377189,9.69834691365071
1658,21.579999999999647,9.157381117249626,9.698161890735213
1659,21.589999999999648,9.157131494835902,9.697976505876094
1660,21.599999999999646,9.156881518504285,9.697790759561641
1661,21.609999999999644,9.156631188620402,9.697604652279953
1662,21.619999999999646,9.156380505547242,9.697418184518941
1663,21.629999999999647,9.156129469645142,9.697231356766327
1664,21.639999999999645,9.155878081271801,9.697044169509642
1665,21.649999999999643,9.15562634078228,9.696856623236233
1666,21.659999999999645,9.155374248528982,9.696668718433255
1667,21.669999999999646,9.155121804861682,9.696480455587672
1668,21.679999999999644,9.154869010127502,9.696291835186265
1669,21.689999999999642,9.154615864670923,9.696102857715621
1670,21.699999999999644,9.154362368833787,9.69591352366214
1671,21.709999999999646,9.154108522955285,9.695723833512035
1672,21.719999999999644,9.153854327371974,9.695533787751327
1673,21.72999999999964,9.153599782417759,9.69534338686585
1674,21.739999999999643,9.153344888423904,9.695152631341251
1675,21.749999999999645,9.153089645719035,9.694961521662984
1676,21.759999999999643,9.15283405462913,9.694770058316315
1677,21.76999999999964,9.152578115477525,9.694578241786328
1678,21.779999999999642,9.15232182858491,9.694386072557906
1679,21.789999999999644,9.152065194269335,9.694193551115754
1680,21.799999999999642,9.151808212846207,9.694000677944382
1681,21.80999999999964,9.151550884628287,9.693807453528116
1682,21.81999999999964,9.151293209925694,9.693613878351087
1683,21.829999999999643,9.151035189045906,9.693419952897244
1684,21.83999999999964,9.150776822293755,9.693225677650341
1685,21.84999999999964,9.15051810997143,9.693031053093948
1686,21.85999999999964,9.150259052378479,9.692836079711444
1687,21.869999999999642,9.1499996498118,9.692640757986021
1688,21.87999999999964,9.149739902565655,9.692445088400676
1689,21.889999999999638,9.14947981093166,9.692249071438226
1690,21.89999999999964,9.149219375198792,9.692052707581293
1691,21.90999999999964,9.148958595653376,9.691855997312315
1692,21.91999999999964,9.148697472579098,9.691658941113536
1693,21.929999999999637,9.148436006257004,9.691461539467014
1694,21.93999999999964,9.148174196965495,9.691263792854617
1695,21.94999999999964,9.147912044980323,9.691065701758026
1696,21.95999999999964,9.147649550574602,9.690867266658731
1697,21.969999999999636,9.147386714018808,9.690668488038037
1698,21.979999999999638,9.147123535580763,9.690469366377055
1699,21.98999999999964,9.146860015525649,9.690269902156713
1700,21.999999999999638,9.146596154116011,9.690070095857743
1701,22.009999999999636,9.14633195161174,9.689869947960695
1702,22.019999999999637,9.146067408270094,9.689669458945925
1703,22.02999999999964,9.145802524345681,9.689468629293605
1704,22.039999999999637,9.14553730009047,9.689267459483714
1705,22.049999999999635,9.145271735753786,9.689065949996047
1706,22.059999999999636,9.145005831582306,9.688864101310203
1707,22.069999999999638,9.144739587820071,9.688661913905598
1708,22.079999999999636,9.144473004708471,9.688459388261458
1709,22.089999999999634,9.14420608248626,9.68825652485682
1710,22.099999999999635,9.143938821389543,9.688053324170532
1711,22.109999999999637,9.143671221651784,9.687849786681252
1712,22.119999999999635,9.143403283503805,9.687645912867449
1713,22.129999999999633,9.143135007173786,9.687441703207408
1714,22.139999999999635,9.142866392887258,9.68723715817922
1715,22.149999999999636,9.142597440867114,9.687032278260789
1716,22.159999999999634,9.142328151333597,9.68682706392983
1717,22.169999999999632,9.14205852450432,9.686621515663868
1718,22.179999999999634,9.141788560594234,9.686415633940241
1719,22.189999999999635,9.141518259815667,9.6862094192361
1720,22.199999999999633,9.141247622378287,9.686002872028403
1721,22.20999999999963,9.14097664848913,9.685795992793922
1722,22.219999999999633,9.140705338352578,9.685588782009239
1723,22.229999999999634,9.14043369217038,9.685381240150745
1724,22.239999999999633,9.140161710141637,9.685173367694647
1725,22.24999999999963,9.139889392462806,9.684965165116962
1726,22.259999999999632,9.139616739327705,9.684756632893514
1727,22.269999999999634,9.139343750927504,9.684547771499943
1728,22.27999999999963,9.13907042745073,9.684338581411698
1729,22.28999999999963,9.13879676908327,9.68412906310404
1730,22.29999999999963,9.138522776008362,9.68391921705204
1731,22.309999999999633,9.138248448406609,9.683709043730582
1732,22.31999999999963,9.137973786455966,9.68349854361436
1733,22.32999999999963,9.137698790331743,9.68328771717788
1734,22.33999999999963,9.13742346020661,9.683076564895455
1735,22.349999999999632,9.137147796250595,9.682865087241218
1736,22.35999999999963,9.136871798631073,9.682653284689103
1737,22.369999999999628,9.136595467512791,9.682441157712864
1738,22.37999999999963,9.136318803057838,9.68222870678606
1739,22.38999999999963,9.13604180542567,9.682015932382065
1740,22.39999999999963,9.135764474773096,9.681802834974063
1741,22.409999999999627,9.135486811254278,9.681589415035047
1742,22.41999999999963,9.135208815020746,9.681375673037824
1743,22.42999999999963,9.134930486221373,9.681161609455012
1744,22.43999999999963,9.134651825002397,9.68094722475904
1745,22.449999999999626,9.134372831507411,9.680732519422145
1746,22.459999999999628,9.134093505877363,9.68051749391638
1747,22.46999999999963,9.133813848250561,9.680302148713608
1748,22.479999999999627,9.133533858762666,9.6800864842855
1749,22.489999999999625,9.133253537546699,9.67987050110354
1750,22.499999999999627,9.132972884733038,9.679654199639026
1751,22.50999999999963,9.132691900449409,9.679437580363066
1752,22.519999999999627,9.132410584820908,9.679220643746575
1753,22.529999999999625,9.13212893796998,9.679003390260284
1754,22.539999999999626,9.13184696001643,9.678785820374731
1755,22.549999999999628,9.131564651077415,9.678567934560272
1756,22.559999999999626,9.131282011267453,9.678349733287066
1757,22.569999999999624,9.130999040698416,9.678131217025088
1758,22.579999999999625,9.130715739479534,9.677912386244124
1759,22.589999999999627,9.130432107717397,9.677693241413769
1760,22.599999999999625,9.130148145515946,9.677473783003434
1761,22.609999999999623,9.12986385297648,9.677254011482333
1762,22.619999999999624,9.12957923019766,9.6770339273195
1763,22.629999999999626,9.129294277275497,9.676813530983774
1764,22.639999999999624,9.129008994303359,9.676592822943807
1765,22.649999999999622,9.128723381371977,9.676371803668065
1766,22.659999999999624,9.128437438569431,9.67615047362482
1767,22.669999999999625,9.12815116598117,9.67592883328216
1768,22.679999999999623,9.12786456368998,9.675706883107981
1769,22.68999999999962,9.127577631776024,9.675484623569993
1770,22.699999999999623,9.127290370316807,9.675262055135715
1771,22.709999999999624,9.127002779387198,9.675039178272476
1772,22.719999999999622,9.126714859059422,9.67481599344742
1773,22.72999999999962,9.12642660940306,9.674592501127497
1774,22.739999999999622,9.126138030485048,9.674368701779475
1775,22.749999999999623,9.125849122369686,9.674144595869928
1776,22.75999999999962,9.125559885118616,9.673920183865244
1777,22.76999999999962,9.12527031879085,9.673695466231617
1778,22.77999999999962,9.124980423442755,9.673470443435061
1779,22.789999999999623,9.12469019912805,9.673245115941393
1780,22.79999999999962,9.124399645897812,9.673019484216246
1781,22.80999999999962,9.124108763800477,9.672793548725062
1782,22.81999999999962,9.123817552881835,9.672567309933097
1783,22.82999999999962,9.123526013185039,9.672340768305412
1784,22.83999999999962,9.123234144750587,9.672113924306887
1785,22.849999999999618,9.12294194761634,9.671886778402207
1786,22.85999999999962,9.122649421817524,9.67165933105587
1787,22.86999999999962,9.122356567386708,9.67143158273219
1788,22.87999999999962,9.122063384353828,9.671203533895286
1789,22.889999999999617,9.12176987274617,9.670975185009087
1790,22.89999999999962,9.121476032588378,9.67074653653734
1791,22.90999999999962,9.121181863902452,9.6705175889436
1792,22.919999999999618,9.120887366707755,9.670288342691231
1793,22.929999999999616,9.120592541021004,9.670058798243412
1794,22.939999999999618,9.120297386856263,9.669828956063128
1795,22.94999999999962,9.120001904224969,9.669598816613181
1796,22.959999999999617,9.119706093135903,9.66936838035618
1797,22.969999999999615,9.119409953595211,9.669137647754548
1798,22.979999999999617,9.119113485606384,9.668906619270519
1799,22.98999999999962,9.118816689170286,9.668675295366134
1800,22.999999999999616,9.118519564285123,9.66844367650325
1801,23.009999999999614,9.118222110946471,9.668211763143534
1802,23.019999999999616,9.117924329147254,9.667979555748463
1803,23.029999999999617,9.11762621887775,9.667747054779328
1804,23.039999999999615,9.117327780125601,9.667514260697228
1805,23.049999999999613,9.117029012875804,9.667281173963072
1806,23.059999999999615,9.116729917110709,9.667047795037584
1807,23.069999999999617,9.116430492810027,9.6668141243813
1808,23.079999999999615,9.116130739950824,9.666580162454562
1809,23.089999999999613,9.115830658507525,9.666345909717528
1810,23.099999999999614,9.115530248451908,9.666111366630163
1811,23.109999999999616,9.115229509753105,9.665876533652249
1812,23.119999999999614,9.114928442377616,9.66564141124337
1813,23.12999999999961,9.114627046289288,9.665405999862934
1814,23.139999999999613,9.114325321449325,9.665170299970148
1815,23.149999999999615,9.114023267816295,9.66493431202404
1816,23.159999999999613,9.113720885346114,9.664698036483438
1817,23.16999999999961,9.113418173992061,9.664461473806991
1818,23.179999999999612,9.113115133704769,9.664224624453158
1819,23.189999999999614,9.112811764432223,9.663987488880204
1820,23.199999999999612,9.112508066119778,9.663750067546209
1821,23.20999999999961,9.112204038710132,9.663512360909063
1822,23.21999999999961,9.111899682143349,9.66327436942647
1823,23.229999999999613,9.111594996356843,9.66303609355594
1824,23.23999999999961,9.111289981285388,9.662797533754798
1825,23.24999999999961,9.110984636861115,9.66255869048018
1826,23.25999999999961,9.110678963013513,9.66231956418903
1827,23.269999999999612,9.11037295966942,9.66208015533811
1828,23.27999999999961,9.110066626753044,9.661840464383985
1829,23.28999999999961,9.109759964185939,9.661600491783036
1830,23.29999999999961,9.109452971887016,9.661360237991452
1831,23.30999999999961,9.109145649772552,9.661119703465241
1832,23.31999999999961,9.108837997756172,9.660878888660212
1833,23.329999999999607,9.108530015748855,9.660637794031992
1834,23.33999999999961,9.108221703658948,9.660396420036015
1835,23.34999999999961,9.107913061392148,9.66015476712753
1836,23.35999999999961,9.107604088851508,9.659912835761594
1837,23.369999999999607,9.107294785937437,9.659670626393076
1838,23.379999999999608,9.10698515254771,9.65942813947666
1839,23.38999999999961,9.10667518857744,9.659185375466834
1840,23.399999999999608,9.10636489391912,9.658942334817903
1841,23.409999999999606,9.10605426846258,9.658699017983981
1842,23.419999999999607,9.105743312095017,9.658455425418994
1843,23.42999999999961,9.105432024700985,9.658211557576678
1844,23.439999999999607,9.10512040616239,9.657967414910583
1845,23.449999999999605,9.104808456358494,9.657722997874064
1846,23.459999999999607,9.104496175165924,9.657478306920295
1847,23.469999999999608,9.104183562458655,9.657233342502257
