log Total_Ejecta_Mass_(solmass),Rise_Time_(d),Rise_Time_(d)_lower_limit,Rise_Time_(d)_upper_limit
0.26276323165623566,20.62366581376896,18.561299232392063,22.68603239514586
0.26358062464800835,20.596201780755642,18.53658160268008,22.655821958831208
0.2643980176397811,20.568737747742325,18.511863972968094,22.62561152251656
0.2652154106315538,20.541273714729012,18.48714634325611,22.595401086201914
0.2660328036233265,20.5138096817157,18.46242871354413,22.56519064988727
0.2668501966150992,20.486345648702383,18.437711083832145,22.534980213572624
0.2676675896068719,20.458881615689066,18.41299345412016,22.504769777257973
0.2684849825986446,20.431417582675753,18.38827582440818,22.47455934094333
0.2693023755904173,20.40395354966244,18.363558194696196,22.444348904628686
0.27011976858219,20.376489516649123,18.33884056498421,22.414138468314036
0.27093716157396275,20.349025483635806,18.314122935272227,22.38392803199939
0.27175455456573544,20.321561450622493,18.289405305560244,22.353717595684746
0.27257194755750813,20.29409741760918,18.26468767584826,22.3235071593701
0.2733893405492808,20.266633384595863,18.23997004613628,22.29329672305545
0.27420673354105357,20.239169351582547,18.215252416424292,22.263086286740805
0.27502412653282626,20.211705318569237,18.190534786712313,22.23287585042616
0.27584151952459895,20.18424128555592,18.16581715700033,22.202665414111515
0.27665891251637165,20.156777252542604,18.141099527288343,22.172454977796868
0.2774763055081444,20.12931321952929,18.11638189757636,22.14224454148222
0.2782936984999171,20.101849186515977,18.09166426786438,22.112034105167577
0.2791110914916898,20.07438515350266,18.066946638152395,22.08182366885293
0.27992848448346247,20.046921120489348,18.04222900844041,22.051613232538283
0.2807458774752352,20.01945708747603,18.01751137872843,22.021402796223636
0.2815632704670079,19.991993054462718,17.992793749016446,21.99119235990899
0.2823806634587806,19.9645290214494,17.968076119304463,21.960981923594343
0.2831980564505533,19.937064988436088,17.94335848959248,21.9307714872797
0.28401544944232604,19.909600955422775,17.918640859880497,21.900561050965052
0.28483284243409873,19.882136922409458,17.893923230168514,21.870350614650405
0.2856502354258714,19.85467288939614,17.869205600456528,21.84014017833576
0.28646762841764417,19.82720885638283,17.844487970744545,21.80992974202111
0.28728502140941686,19.799744823369515,17.819770341032566,21.779719305706468
0.28810241440118955,19.7722807903562,17.79505271132058,21.74950886939182
0.28891980739296225,19.744816757342885,17.770335081608597,21.719298433077174
0.28973720038473494,19.717352724329572,17.745617451896617,21.68908799676253
0.2905545933765077,19.689888691316256,17.72089982218463,21.658877560447884
0.2913719863682804,19.66242465830294,17.696182192472644,21.628667124133234
0.29218937936005307,19.634960625289626,17.671464562760665,21.59845668781859
0.2930067723518258,19.60749659227631,17.64674693304868,21.568246251503943
0.2938241653435985,19.580032559262996,17.622029303336696,21.538035815189296
0.2946415583353712,19.55256852624968,17.597311673624713,21.50782537887465
0.2954589513271439,19.525104493236366,17.57259404391273,21.477614942560006
0.2962763443189166,19.497640460223053,17.547876414200747,21.44740450624536
0.29709373731068933,19.470176427209736,17.523158784488764,21.417194069930712
