log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.5230236791985534,42.80416689405076,42.758409403490084,42.91811024635759
-0.520998992632139,42.806260783425095,42.76050329286442,42.92020413573193
-0.5189837013968135,42.80834495634047,42.762587465779795,42.9222883086473
-0.5169777186992148,42.81041950255679,42.764662011996116,42.924362854863624
-0.5149809589431394,42.812484510595915,42.76672702003524,42.92642786290275
-0.512993337707626,42.814540067764256,42.76878257720358,42.92848342007109
-0.5110147717255381,42.816586260174994,42.77082876961432,42.93052961248183
-0.5090451788626337,42.81862317276967,42.772865682208995,42.9325665250765
-0.5070844780971057,42.82065088933938,42.77489339877871,42.93459424164622
-0.5051325894995836,42.822669492545444,42.77691200198477,42.93661284485228
-0.5031894342135815,42.82467906393962,42.778921573378945,42.93862241624645
-0.5012549344363818,42.82667968398389,42.780922193423216,42.940623036290724
-0.4993290134003434,42.828671432069775,42.7829139415091,42.94261478437661
-0.4974115953546216,42.83065438653724,42.784896895976566,42.944597738844074
-0.4955026055472905,42.83262862469321,42.78687113413253,42.94657197700004
-0.49360197020785634,42.8345942228296,42.788836732268926,42.948537575136434
-0.4917096165301515,42.83655125624107,42.7907937656804,42.950494608547906
-0.4898254726556,42.838499799242285,42.79274230868161,42.95244315154912
-0.48794946765684466,42.84043992518487,42.79468243462419,42.9543832774917
-0.4860815315217253,42.842371706473955,42.79661421591328,42.95631505878079
-0.4842215951376015,42.84429521458442,42.798537724023745,42.958238566891254
-0.48236959027600806,42.84621052007675,42.80045302951608,42.960153872383586
-0.4805254495776377,42.84811769261257,42.802360202051894,42.9620610449194
-0.47868910653764046,42.85001680096981,42.80425931040914,42.963960153276645
-0.4768604954912324,42.85190791305767,42.806150422497,42.965851265364506
-0.4750395515996066,42.8537910959311,42.808033605370426,42.967734448237934
-0.4732262108361383,42.855666415805125,42.80990892524445,42.96960976811196
-0.471420409972876,42.857533938068805,42.81177644750813,42.97147729037564
-0.469622086567313,42.859393727298894,42.81363623673822,42.97333707960573
-0.46783117894943216,42.86124584727327,42.81548835671259,42.9751891995801
-0.46604762620901485,42.86309036098402,42.81733287042334,42.97703371329085
-0.46427136818321185,42.86492733065034,42.819169840089664,42.97887068295717
-0.4625023454443652,42.86675681773109,42.82099932717041,42.98070017003792
-0.4607404992880786,42.86857888293716,42.82282139237648,42.98252223524399
-0.45898577172152805,42.87039358624354,42.82463609568286,42.98433693855037
-0.457238105452008,42.87220098690117,42.826443496340495,42.986144339208
-0.4554974438757067,42.87400114344855,42.82824365288788,42.987944495755386
-0.4537637310667062,42.875794113723124,42.83003662316245,42.98973746602996
-0.4520369117662002,42.877579954872424,42.83182246431175,42.99152330717926
-0.4503169313719264,42.87935872336497,42.8336012328043,42.99330207567181
-0.4486037359278063,42.88113047500106,42.83537298444038,42.99507382730789
