Wavelength,Scale_Factor_50
3131.7747777935997,1.0055027513756878
3134.29725236654,1.0025012506253126
3136.821758655814,1.0050025012506254
3139.3482982978594,1.0
3141.876872930432,1.0020010005002502
3144.4074841926054,1.0040020010005002
3146.9401337247746,1.0
3149.474823168655,1.0070035017508754
3152.0115541672853,1.008504252126063
3154.550328365027,1.0015007503751876
3157.0911474075656,1.0020010005002502
3159.634012941916,1.0095047523761882
3162.17892661641,1.0155077538769384
3164.7258900807165,1.0135067533766884
3167.27490498583,1.0135067533766884
3169.825972984074,1.0115057528764382
3172.3790957291044,1.023511755877939
3174.9342748759077,1.023511755877939
3177.491512080804,1.0270135067533768
3180.0508090014478,1.0340170085042522
3182.6121672968275,1.0420210105052525
3185.1755886272695,1.0330165082541272
3187.7410746544388,1.0445222611305653
3190.308627041331,1.0560280140070035
3192.878247452289,1.0645322661330665
3195.449937552995,1.0515257628814407
3198.023699010471,1.0625312656328163
3200.599533493082,1.072536268134067
3203.1774426705383,1.0755377688844423
3205.7574282138935,1.0730365182591295
3208.3394917955475,1.0785392696348175
3210.923635089247,1.0790395197598799
3213.509859770088,1.089544772386193
3216.098167514514,1.0870435217608805
3218.6885600003206,1.0935467733866933
3221.2810389066562,1.0930465232616309
3223.8756059140132,1.0845422711355677
3226.4722627042465,1.0965482741370685
