wl,mean_fe,max_fe,mean_fe_4000_6000,max_fe_4000_6000,mean_fe_6000_8000,max_fe_6000_8000,mean_fe_8000_10000,max_fe_8000_10000,mean_fe_10000_12000,max_fe_10000_12000,mean_fe_12000_14000,max_fe_12000_14000,mean_fe_14000_16000,max_fe_14000_16000,mean_fe_16000_18000,max_fe_16000_18000
3010.0000000000014,0.03817106456617382,0.9772363592661815,0.05119568787812183,0.9772363592661815,0.04484367050718775,0.36133646318076024,0.040128923806299704,0.465038675953841,0.034381058717779696,0.6385303288754564,0.029762170387156266,0.6125943909813866,0.028414548907464237,0.21842879892022102,0.043347592935483834,0.1496522770007959
3013.301916195297,0.03572155084448712,0.9405135022943591,0.04862105990499215,0.9405135022943591,0.04149133124768768,0.3813773029224043,0.037335674999841306,0.47720715975748645,0.03228999184925135,0.6253940180341883,0.02803093040386346,0.586847034764441,0.02701299752437472,0.1942100920630976,0.042924167382382084,0.1467445544509978
3016.6074545336332,0.03379952584959029,0.8855519383681308,0.04669002069318239,0.8855519383681308,0.038791173784614885,0.39993242372770266,0.03513637125751985,0.48901649776789446,0.030660492189497457,0.6082690712685394,0.026650160261886595,0.5641078115846796,0.026062182870285326,0.17332024252824593,0.0427695070932063,0.14380306569509732
3019.916618988442,0.032363809900293784,0.8525214131370009,0.04528849102947641,0.8525214131370009,0.03683516560600504,0.4159811503060819,0.03345893686021421,0.4973182497165088,0.029408744860212017,0.5928120860589531,0.025629421029109405,0.541568218214424,0.025346258681337223,0.15614027194473826,0.04313313766219284,0.1412930549567755
3023.2294135375028,0.03145384833322673,0.8151212666888945,0.04446519536534976,0.8151212666888945,0.035628332891579635,0.42887307771869143,0.03236804432963568,0.5091633494333218,0.028549160429476948,0.5819195517238646,0.0250304282936081,0.5219194852644969,0.024994503843053094,0.14916524393850134,0.04350196042628486,0.14079498834752144
3026.545842162969,0.030960268241289248,0.7773786392114602,0.04400653357090466,0.7773786392114602,0.03505322286358811,0.44594968437038,0.03180441043335293,0.5226368617784556,0.028003530721907265,0.5665714598688659,0.024717729126222426,0.4981134366463759,0.024736421482418936,0.14415478959931272,0.04378201849042852,0.13898146028234792
3029.8659088513523,0.030839192341657544,0.74445134111346,0.04398149727467211,0.74445134111346,0.03495198361083717,0.45782115469313617,0.031657713834291695,0.5319662402539374,0.027820388040956295,0.551937502363465,0.02466234459412993,0.47650630916060815,0.02457604807533044,0.14184990484851812,0.044303452847836024,0.1354699194683263
3033.1896175935485,0.030967319072573083,0.70512722785874,0.044290181217172084,0.70512722785874,0.035227186545515134,0.47001099405890717,0.03177615269222769,0.5466322394064832,0.027830063403694767,0.5419154639787357,0.02478225290135772,0.4596568021218697,0.024554824210509696,0.14106158953845302,0.04462554867701607,0.1345809870674812
3036.51697238482,0.03125739302021785,0.6700909573720872,0.044705434244186215,0.6700909573720872,0.03569506690810167,0.5049900067988888,0.03208127818581758,0.5599591482409395,0.02802870406712572,0.5287572480339723,0.024979231648549448,0.4402470494583781,0.024672576513766278,0.14469540147265428,0.04500964569318083,0.13235862804700102
3039.8479772248224,0.03156706711071939,0.6319452643586966,0.0451253186779807,0.6319452643586966,0.03618389682431946,0.5365293724502319,0.03242233697578857,0.5772878251943122,0.02825882593112395,0.5325404476292213,0.025185889182693273,0.42900912073921366,0.02475596750389461,0.14853778386051936,0.04499987192634599,0.12956210631612677
3043.1826361175886,0.03183232162735608,0.6127447921983808,0.04544670546064227,0.6127447921983808,0.036653231874314525,0.5631970664909118,0.03270504915432902,0.5908184016896261,0.02844064700877032,0.5362995710418368,0.025357521424601757,0.42744480922901995,0.024789881525330695,0.14945758958371144,0.045521003297699696,0.12959125841510197
3046.520953071555,0.032016488491902854,0.6075921957513026,0.04566672669616642,0.5922386356858463,0.03702610158401786,0.5792301750963833,0.032894224878320166,0.6075921957513026,0.028571072347444677,0.5389964695429623,0.02548644748098127,0.42495097883714344,0.02470652333596108,0.14916616653491677,0.045250662231660806,0.1295182339833317
3049.8629320995437,0.03206621523133692,0.6246089005628832,0.045791325771954584,0.5893813949898414,0.0371931302364985,0.583781221440763,0.03293838048389129,0.6246089005628832,0.02858262655846597,0.5400046635331263,0.02551448155339747,0.4241897741130843,0.024605598440533956,0.14714461913774946,0.044440032272538454,0.12595142464619147
