wl,mean_fe,max_fe,mean_fe_4000_6000,max_fe_4000_6000,mean_fe_6000_8000,max_fe_6000_8000,mean_fe_8000_10000,max_fe_8000_10000,mean_fe_10000_12000,max_fe_10000_12000,mean_fe_12000_14000,max_fe_12000_14000,mean_fe_14000_16000,max_fe_14000_16000,mean_fe_16000_18000,max_fe_16000_18000
3010.0000000000014,0.02743642811061978,0.26905657823973883,0.0328570130005048,0.1815304013926746,0.031919647349714295,0.20307473690545322,0.030051636291904594,0.26905657823973883,0.024517037420685013,0.2132495595971652,0.022246283092822915,0.19706208814172524,0.020476100553814013,0.126114366429882,0.020433165814854458,0.08277838560681071
3013.301916195297,0.024495244177801773,0.22354585130567892,0.02892919056313139,0.1607485636970389,0.028190334886012774,0.16017444222758628,0.026792176782781424,0.22354585130567892,0.022099786420328015,0.18658549511526945,0.02010299856914676,0.1683900084701729,0.018434806179445665,0.11907412981739576,0.01791009749481594,0.07536099063626754
3016.6074545336332,0.022212094364887976,0.18727747492668612,0.026111588813335317,0.14730149097032388,0.025290112530388206,0.13388679400413167,0.02418763204666655,0.18727747492668612,0.020255098051461327,0.16376676517884967,0.01836404368797292,0.13976330289439406,0.016958544360453298,0.12170390733866131,0.016278013762625405,0.06681165956650588
3019.916618988442,0.020512361135340124,0.15574708185749467,0.024030030915036457,0.13423048690446987,0.023150308032132225,0.12557187475031856,0.022264661764284106,0.15574708185749467,0.01878868225775143,0.13978425376885248,0.017181955215618248,0.1218874504064997,0.015804021155200822,0.11903684233948764,0.015016583471752585,0.0612261864773472
3023.2294135375028,0.019422967402158365,0.1335743558146882,0.022648165992855983,0.11640872709909804,0.02181085502767068,0.12005804687110154,0.021040415677614548,0.1335743558146882,0.017917016047216114,0.12669536935028244,0.016257185980864366,0.11847198021953086,0.01514169111917589,0.09840718258514963,0.014287759432148875,0.05659197956593473
3026.545842162969,0.018794072031209728,0.1259318192339739,0.022014639865717986,0.11243708975216989,0.020915352978411222,0.11178875772167861,0.020293886043499403,0.12447027967403461,0.01742531141628446,0.1259318192339739,0.015889546424892854,0.11260280039988535,0.014557494758977182,0.11744578915709092,0.014220663005507471,0.051763097133966554
3029.8659088513523,0.018494750049450268,0.12361194935213982,0.021575975404185155,0.1083180405765239,0.020539812588073476,0.10398491148930943,0.019943241516535135,0.12361194935213982,0.017215412541633588,0.12098439709467694,0.015610547248927471,0.10578786212153739,0.014506537423509616,0.09972991092668185,0.01392791224310826,0.04824578072768613
3033.1896175935485,0.018427326044469658,0.12366786909500274,0.021391716757649115,0.10808914076922108,0.020467192351606652,0.09965551201195764,0.019848571272508463,0.12366786909500274,0.01716764673173731,0.11652266742647903,0.015640296278031453,0.10459076957586622,0.014341407097263493,0.10893302209821645,0.014245248120840966,0.05561804893264832
3036.51697238482,0.018483264464414617,0.1209981763316726,0.021555297225132247,0.11107364602248139,0.020502631788118234,0.09885896989867421,0.019849900974487706,0.1209981763316726,0.017275951362665475,0.11260899271391825,0.015627464845838775,0.10045029974937775,0.01452589358584031,0.11314468976429776,0.014548271592570931,0.050450554735745015
3039.8479772248224,0.01867019990471664,0.12408400846915246,0.02171256800289993,0.11706478959057882,0.020772361715401737,0.10207525241186563,0.019988403650025514,0.12408400846915246,0.017472732649829327,0.11386312848058683,0.015783955420134572,0.10339468274500328,0.014720957922759641,0.10837768836826923,0.015154490255943748,0.05180310689595851
