wl,mean_fe,max_fe,mean_fe_4000_6000,max_fe_4000_6000,mean_fe_6000_8000,max_fe_6000_8000,mean_fe_8000_10000,max_fe_8000_10000,mean_fe_10000_12000,max_fe_10000_12000,mean_fe_12000_14000,max_fe_12000_14000,mean_fe_14000_16000,max_fe_14000_16000,mean_fe_16000_18000,max_fe_16000_18000
3010.0000000000014,0.033768350604918666,0.5680084805187616,0.04182757329804605,0.5680084805187616,0.04158068837300244,0.3328456251829431,0.03722980799254537,0.32122158423866654,0.030172238375760437,0.279465887578196,0.024661662335151935,0.2782405092779745,0.021820595207944358,0.2648543664526131,0.0266355302885629,0.1302278218935542
3013.301916195297,0.03097981899408802,0.5524683039742693,0.03842659008687117,0.5524683039742693,0.03794093226934023,0.30370770577056605,0.03408781379645227,0.3049599985407152,0.027777966943106625,0.2472928210172402,0.02275680580406713,0.2625757566209849,0.020127087723538824,0.24104936589387518,0.024642039334129173,0.12596701499094526
3016.6074545336332,0.028760471197940212,0.5369020203277568,0.035818976146046996,0.5369020203277568,0.03504420667108208,0.27828712004192735,0.03159167702236136,0.28876904031517087,0.025818761969208022,0.2371796740192552,0.021254784083299783,0.2468158986934389,0.018811795294069858,0.21838941762256442,0.023223540793932292,0.12154712041471015
3019.916618988442,0.0271035542622111,0.5215114759474238,0.03394087200601732,0.5215114759474238,0.03289314766204378,0.25611404208428684,0.029742290285408028,0.2863825624917194,0.02429122211527046,0.23966300185946865,0.020168059196994454,0.23113997526340022,0.017839259483929035,0.19687759743687985,0.022043119368747706,0.11701148735747675
3023.2294135375028,0.026023400243763473,0.5064469658209696,0.032721578319277904,0.5064469658209696,0.031527916671112065,0.2367065707303034,0.028569648945051002,0.30464412831875254,0.02323573045202719,0.24205495198351934,0.019460061262911565,0.21574553534687618,0.017184295926430296,0.1765372490605625,0.02127143692003771,0.11237659534181015
3026.545842162969,0.025443769922061862,0.4918385646360377,0.03217354140731269,0.4918385646360377,0.030850240772263157,0.234742417978203,0.027965488867001526,0.318858824099905,0.022588911207847756,0.24427458826276296,0.019067242254024945,0.20074256032942547,0.016788281179207637,0.15741050966881803,0.02080627273293085,0.10764602703578145
3029.8659088513523,0.025255212092939978,0.47789065172500744,0.032054827165958595,0.47789065172500744,0.030707851728429717,0.24148156103548393,0.027807378619622458,0.3285134184906067,0.02228292133568701,0.2463450341585555,0.01893242038834595,0.20002394111551552,0.01658509040762582,0.1394870989572444,0.020632785967954242,0.10287194372800287
3033.1896175935485,0.025338880411196304,0.46470113791046536,0.032320199347751565,0.46470113791046536,0.030940877885579848,0.2469372825198081,0.027926918482426108,0.33328824569283205,0.022235153318519853,0.24962443415372917,0.018949169397853394,0.1989157738430108,0.01653913702877986,0.12277767294011242,0.020637069024232686,0.09807573719682548
3036.51697238482,0.02559524108990843,0.4524346796277355,0.03284751987983126,0.4524346796277355,0.03137227108873544,0.2554687121913889,0.02823350026567472,0.3328534213007922,0.022363806282312455,0.2775065421532898,0.019069565263349277,0.19714848399666393,0.016581214527363778,0.12518236907542907,0.020586693383122252,0.09326946225105784
3039.8479772248224,0.025911224382193045,0.4412084528051986,0.03341060835699922,0.4412084528051986,0.03183619926406785,0.2838071497812176,0.028608478916707907,0.32726053192194354,0.022586939582703622,0.30157195548815896,0.019220508230199856,0.1946646095619569,0.01669283514457126,0.12807289440109396,0.020512179929436818,0.08850182419108275
3043.1826361175886,0.026187925300423718,0.43113396185216013,0.03389911519299716,0.43113396185216013,0.03223764191384564,0.3054922273379869,0.028921990787372384,0.316626752351297,0.02279580873257486,0.32097411080327787,0.019364420965947864,0.1915339936171535,0.016792676394072763,0.1290779534123089,0.02043443921702842,0.08380891523043225
3046.520953071555,0.026367990508464886,0.4222815814607031,0.034247998248588436,0.4222815814607031,0.03252147801596973,0.3192992691663747,0.02913961459334005,0.3012682281203768,0.022903274753780067,0.3349487099549988,0.019444253497352043,0.18780044555914743,0.016847121159410613,0.12834857261303245,0.020332997707808068,0.083128103993051
3049.8629320995437,0.026412736901417207,0.41469550738189004,0.03440386869854437,0.41469550738189004,0.03263613181718209,0.3244733121539512,0.029199811679119326,0.28169666344705485,0.022902371683993374,0.3429120756228884,0.019432223060530475,0.1835260871634706,0.016823806587619505,0.12599736272674883,0.02010630400604698,0.08532046983421435
3053.20857721879,0.026429138685315524,0.40128613825269394,0.0341330665570597,0.40128613825269394,0.03283824099566944,0.32781589608005346,0.029083179072390525,0.2572937431349847,0.023113545061797934,0.38351597882037336,0.01933333564595776,0.19125121317827143,0.016722850229898556,0.14447941005371776,0.019973980551814922,0.08175696589259099
3056.557892450925,0.02641645383846873,0.41239762501215066,0.034367283806831114,0.41239762501215066,0.0327541357688087,0.29146633498498997,0.029229349573586746,0.30798348558945265,0.023009136227402607,0.3382015724436739,0.019160019749428193,0.18117780501324507,0.016715647608024988,0.12758360370304594,0.019730450268324134,0.09681272027201422
3059.9108818220025,0.02634820167882183,0.4252973743935731,0.034209299048842484,0.4252973743935731,0.03265106739379255,0.2428721175956406,0.029167282710698978,0.24446116617015512,0.022983138754499612,0.28818807952029235,0.019033434217837698,0.1980250925005588,0.01676345326482002,0.11739608483545007,0.020378903258153985,0.11650121184419238
3063.267549362481,0.02620029079204943,0.42656121760945215,0.03408009782239307,0.42656121760945215,0.032566119352493136,0.25416010086433766,0.028868935637828958,0.26313689404430307,0.022845540501301883,0.2933610045357063,0.019002933503995404,0.17805695791225984,0.01669323135675902,0.11391412244544306,0.020844625380996084,0.12882550142399393
3066.627899107253,0.02609525583146298,0.44597251426288104,0.03406419424670103,0.44597251426288104,0.03233481945767224,0.27548554004078596,0.02864035301734724,0.26832309556926215,0.02288796278901069,0.2758432764752002,0.01901179357009372,0.1722846345643293,0.01652565672592809,0.11786283163773642,0.020368350404428255,0.12098962416174171
3069.9919350956247,0.025881189828408133,0.4618525828252898,0.03344711136460455,0.4618525828252898,0.032116072138457484,0.25814889484790987,0.028349929803953483,0.23178079894797804,0.022771351422972316,0.2716122984868128,0.018917180506559144,0.16813269436545847,0.01642347100795827,0.12472995775644295,0.020776917593633665,0.13307066792652134
3073.3596613713457,0.025741540695497667,0.45232932511806284,0.033118168224350326,0.45232932511806284,0.03201583647306157,0.2497940777654351,0.028141290768516892,0.2171484570540866,0.022648182814120288,0.2711048954626289,0.018866538304382025,0.1701635683319093,0.016415272055241414,0.13488835482375303,0.020890274141708676,0.14754842866681192
3076.7310819825884,0.025491863729320864,0.43776788207837286,0.03285772667492985,0.43776788207837286,0.03170811448781462,0.2558392093300464,0.027782089432919165,0.2267623657711615,0.02244710549410852,0.24954879872178626,0.018730974900127696,0.17772654056830434,0.01634073344978596,0.1291078212047041,0.021052347759864573,0.16362970052376224
3080.1062009819802,0.025191480165537877,0.46057820878333755,0.03245653355753043,0.46057820878333755,0.03150759413567256,0.24975680820998714,0.027435090338849725,0.24018577011143816,0.022126834293929754,0.2511004091690369,0.018385179262551267,0.1575457403031771,0.01623868715020035,0.12563856749619087,0.021537977568709035,0.1679996620826984
3083.4850224265792,0.024947916868036046,0.4502020206865821,0.03221101194472338,0.4502020206865821,0.03137017739107659,0.24302761421029867,0.027081306807491174,0.2706606685691461,0.021899550129758867,0.2733444406769279,0.0181406392269188,0.15003310952690313,0.01609040315495299,0.12994170599503538,0.021692613129937227,0.1630931456553725
3086.867550377909,0.024658583382991442,0.4360771056074717,0.03223072783328577,0.4360771056074717,0.030880788021330582,0.2661975000870372,0.026728316011436486,0.25396588014832683,0.02160829810387645,0.25185720785903964,0.017918606771007373,0.16106454639692092,0.016097361120566284,0.14328388382626778,0.02231860151597405,0.1616320359136755
3090.2537889019345,0.024317368738881906,0.4288790004543838,0.03176514551603151,0.4288790004543838,0.030595335274418354,0.2381094102544884,0.026288915784741608,0.23900716536512018,0.021206387029819657,0.2549892850965013,0.017773796828002363,0.18387644080280563,0.015978170653515845,0.1375804379483622,0.02191531453908152,0.15799114472938794
3093.6437420690936,0.02404702603926349,0.4181299662550607,0.031182536492625815,0.4181299662550607,0.03012323115096019,0.23552951120006643,0.02612563910984353,0.24082964798409484,0.02088924254888015,0.2709037481455844,0.01767695054496045,0.21500202397802118,0.01595393416274132,0.132095997487475,0.022266098069679285,0.1326425432511459
3097.037413954278,0.023697854937312832,0.4021716605122338,0.03105358341769582,0.4021716605122338,0.029424033828419308,0.21802023400489054,0.025702205477463998,0.24632171758267243,0.02056973433210374,0.24539358377228374,0.017529935469249858,0.2192837241801372,0.01608357769879393,0.12575875571863473,0.022573919120829865,0.10605718417789761
3100.43480863686,0.023283304144813048,0.3577987751484141,0.030655717837367938,0.3577987751484141,0.028648002064784635,0.21156461572769852,0.025255235615808395,0.2440810562896036,0.020256117941935627,0.24467760513582185,0.01732252410514551,0.22115933614530173,0.015965720501176044,0.13699024603503535,0.02219917905706533,0.08797030366404682
3103.8359302006766,0.022890231574774315,0.33038072232819443,0.03038075044963792,0.33038072232819443,0.027866683771120497,0.20589015163062363,0.024897408671011707,0.23702946388577192,0.01986190772743317,0.24616639871542711,0.01717607582079269,0.24676188039344446,0.01591184679132567,0.1412210579616214,0.021152460465002212,0.0859938571926858
3107.2407827340553,0.022619478846329526,0.299265391966929,0.030241968725546114,0.299265391966929,0.02724441509017528,0.189321847061977,0.024622004647799626,0.25381356428911295,0.01966212555474697,0.2398060094584564,0.01709196405592074,0.26750826532600225,0.015858628653944492,0.14237159709539,0.020311000208663568,0.08815782239396676
3110.6493703297974,0.022365345465989724,0.28348780940155427,0.030007354949760937,0.2549503929157717,0.026814843392717978,0.20584759556521107,0.02430077883242306,0.28348780940155427,0.019476619667719675,0.2529945675532555,0.017026389833003502,0.25879200925144624,0.015661873613409906,0.1332822394919667,0.01987090562103984,0.0924901142977423
3114.0616970852057,0.022094652217988613,0.3475160336834239,0.029718061396537012,0.22841515404865845,0.0264204886516416,0.2229998984787705,0.023853041094048354,0.3475160336834239,0.019326150350202766,0.2680870843620612,0.017002150559154206,0.2813349409739266,0.015569164628912675,0.13075246648532193,0.018570985944721466,0.08878848144151429
3117.477767102065,0.02189249234311779,0.31216762895395095,0.029195424722771594,0.19659854882427413,0.02596803641919724,0.20777466961973304,0.02368220253137813,0.31216762895395095,0.019256334557546658,0.2802657448312744,0.016932345431206367,0.29540216007701037,0.015517304466343505,0.12410707528332994,0.01827482196624444,0.09131879764286441
3120.8975844866727,0.02176467501455529,0.3224082190365588,0.02882355595401837,0.22333830128906784,0.02566319405066375,0.21255490869973917,0.023579524681493113,0.3224082190365588,0.019295960597992892,0.28097865733023686,0.01686513762203826,0.29747478964757534,0.015310984391789427,0.10793893526297149,0.017420042421607093,0.09082491405420672
3124.3211533498175,0.021701459137856618,0.33704185874301484,0.028513294737629674,0.24483976282005734,0.02566257761611597,0.18781915122692894,0.023501819773341266,0.33704185874301484,0.019270835310788003,0.2921210410581934,0.016812440700445262,0.3125929757348382,0.015214370371815144,0.11176672295136428,0.017690650406516108,0.09181299707260994
3127.7484778068115,0.021694686271998827,0.35551026039902306,0.02840155376638476,0.27766713852180114,0.025653562452614343,0.20036873597611302,0.023398791880831583,0.35551026039902306,0.019367756069491586,0.2908749996844616,0.01681690723680752,0.27400888794511336,0.01538882718004663,0.1195826186853236,0.017229967072044862,0.0969774368524286
3131.1795619774666,0.02177479184921134,0.3923214400633436,0.028393714691620026,0.2937864710755826,0.025767194588644307,0.19012341614084552,0.02335891156166842,0.3923214400633436,0.01955238459383847,0.2939827838842864,0.016913292911360598,0.2548947225987108,0.015574583953433321,0.13941787294594973,0.01713526808559782,0.10074993689566271
3134.6144099861285,0.021841618269900488,0.41506759522963604,0.028707230748951453,0.2859968531010866,0.02579509978041634,0.20678820084867885,0.02335852260501326,0.41506759522963604,0.01964250874243823,0.30935391438941945,0.016929232639911786,0.2780273901806138,0.01580021981866799,0.1305312277185175,0.01730858781388848,0.10559974329106506
3138.053025961654,0.021961033577744284,0.43118520939704075,0.028802272783411485,0.31435162419243284,0.025836745414409917,0.20320275254177697,0.023475780009606997,0.43118520939704075,0.019760996140900565,0.28878909991030993,0.01712419105649617,0.3014051750909659,0.015967096456947258,0.1191869760707451,0.01789775687016563,0.10374169011741892
3141.495414037441,0.02203996923129707,0.47712641491817964,0.028918359587923072,0.3295817229111486,0.026008708593654676,0.20718797979414663,0.023459764052334093,0.47712641491817964,0.01989501339480133,0.32504294189496297,0.0171557654098269,0.3011517069449722,0.016061009542598887,0.1336713893364509,0.01778064944041246,0.1064930634517718
