log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.520998992632139,42.81642381858567,42.770666328024994,42.9303671708925
-0.5189837013968135,42.81797924521097,42.772221754650296,42.931922597517804
-0.5169777186992148,42.81952748739207,42.7737699968314,42.933470839698906
-0.5149809589431394,42.82106861119318,42.77531112063251,42.93501196350002
-0.512993337707626,42.82260268177144,42.77684519121077,42.936546034078276
-0.5110147717255381,42.824129763393444,42.77837227283277,42.93807311570028
-0.5090451788626337,42.82564991945142,42.77989242889075,42.939593271758255
-0.5070844780971057,42.82716321247899,42.78140572191832,42.94110656478583
-0.5051325894995836,42.82866970416664,42.78291221360597,42.942613056473476
-0.5031894342135815,42.83016945537677,42.784411964816094,42.9441128076836
-0.5012549344363818,42.831662526158475,42.7859050355978,42.94560587846531
-0.4993290134003434,42.83314897576197,42.7873914852013,42.947092328068806
-0.4974115953546216,42.8346288626527,42.788871372092025,42.94857221495953
-0.4955026055472905,42.83610224452511,42.79034475396443,42.95004559683194
-0.49360197020785634,42.83756917831617,42.7918116877555,42.951512530623006
-0.4917096165301515,42.839029720218605,42.79327222965793,42.95297307252544
-0.4898254726556,42.840483925693725,42.79472643513305,42.95442727800056
-0.48794946765684466,42.84193184948415,42.79617435892347,42.95587520179098
-0.4860815315217253,42.84337354562612,42.79761605506545,42.957316897932955
-0.4842215951376015,42.84480906746164,42.799051576900965,42.95875241976847
-0.48236959027600806,42.84623846765027,42.80048097708959,42.9601818199571
-0.4805254495776377,42.847661798180745,42.80190430762007,42.96160515048758
-0.47868910653764046,42.84907911038234,42.803321619821666,42.963022462689175
-0.4768604954912324,42.850490454935944,42.80473296437527,42.96443380724278
-0.4750395515996066,42.85189588188495,42.806138391324275,42.96583923419178
-0.4732262108361383,42.85329544064589,42.80753795008521,42.96723879295272
-0.471420409972876,42.85468918001887,42.8089316894582,42.96863253232571
-0.469622086567313,42.856077148197805,42.81031965763713,42.97002050050464
-0.46783117894943216,42.85745939278036,42.81170190221969,42.9714027450872
-0.46604762620901485,42.8588359607778,42.81307847021713,42.97277931308464
-0.46427136818321185,42.86020689862456,42.814449408063886,42.974150250931395
-0.4625023454443652,42.86157225218762,42.815814761626946,42.975515604494454
-0.4607404992880786,42.86293206677578,42.8171745762151,42.97687541908261
-0.45898577172152805,42.864286387148596,42.81852889658792,42.97822973945543
-0.457238105452008,42.86563525752529,42.819877766964616,42.979578609832124
-0.4554974438757067,42.86697872159339,42.821221231032716,42.980922073900224
-0.4537637310667062,42.86831682251721,42.82255933195653,42.98226017482404
-0.4520369117662002,42.86964960294617,42.823892112385494,42.983592955253
