log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.8757138472588966,42.431685784510975,42.3859282939503,42.54562913681781
-0.871166219508176,42.435922768844286,42.39016527828361,42.54986612115112
-0.8666657182814995,42.44011584581423,42.39435835525356,42.55405919812107
-0.8622113768552494,42.44426591610863,42.39850842554795,42.55820926841546
-0.8578022579501944,42.448373852982186,42.40261636242151,42.56231720528902
-0.8534374525477444,42.45244050335945,42.40668301279877,42.56638385566628
-0.8491160787651018,42.45646668888278,42.4107091983221,42.57041004118961
-0.8448372807858268,42.46045320690873,42.41469571634806,42.574396559215565
-0.840600227842572,42.46440083145586,42.41864334089519,42.578344183762695
-0.836404113248964,42.468310314106695,42.42255282354602,42.58225366641353
-0.8322481534778062,42.47218238486654,42.42642489430587,42.586125737173376
-0.8281315872829741,42.476017752981654,42.43026026242098,42.58996110528849
-0.8240536748625347,42.47981710771892,42.43405961715825,42.593760460025756
-0.8200136970607946,42.48358111910929,42.437823628548614,42.59752447141612
-0.8160109546071207,42.487310438657005,42.44155294809633,42.60125379096384
-0.8120447673895193,42.49100570001635,42.44524820945568,42.604949052323185
-0.8081144737610868,42.49466751963787,42.4489100290772,42.608610871944705
-0.8042194298775627,42.49829649738554,42.452539006824864,42.61223984969237
-0.8003590090643246,42.50189321712652,42.45613572656585,42.615836569433355
-0.7965326012112717,42.50545824729498,42.45970075673431,42.619401599601815
-0.7927396121941327,42.50899214143121,42.46323465087053,42.62293549373804
-0.7889794633208258,42.51249543869748,42.4667379481368,42.62643879100431
-0.7852515908015827,42.5159686643717,42.47021117381102,42.62991201667853
-0.7815554452416189,42.51941233032011,42.47365483975943,42.63335568262694
-0.7778904911552136,42.522826935449984,42.47706944488931,42.63677028775682
-0.7742562065001195,42.526212966143454,42.48045547558278,42.64015631845029
-0.7706520822312942,42.52957089667325,42.483813406112574,42.64351424898008
-0.7670776218729961,42.53290118960141,42.487143699040736,42.646844541908244
-0.7635323411083464,42.536204296161664,42.49044680560099,42.6501476484685
-0.7600157673855092,42.53948065662635,42.49372316606568,42.653424008933186
-0.7565274395396879,42.542730700658616,42.49697321009794,42.65667405296545
-0.7530669074301813,42.54595484765054,42.50019735708987,42.659898199957375
