wavelength,flux,flux_err,weight
1850.4,1.3317353790382456e-14,2.1671876115424302e-15,1.0
1851.8,1.493837856722269e-14,2.06328212714018e-15,1.0
1853.2,1.2983160058749363e-14,1.7498317984065534e-15,1.0
1854.6,1.2508734344576909e-14,1.830854730654861e-15,1.0
1856.0,1.4440449700644358e-14,1.897836504548412e-15,1.0
1857.4,1.2126413197239309e-14,1.63348717782725e-15,1.0
1858.8,1.1642180200218024e-14,1.6549235020778039e-15,1.0
1860.2,1.515719736392792e-14,1.771220674030851e-15,1.0
1861.6,1.6698129892839484e-14,1.7360449842366826e-15,1.0
1863.0,1.528266380905215e-14,1.6340356461640747e-15,1.0
1864.4,1.683682792411104e-14,1.634892758441244e-15,1.0
1865.8,1.6360921637378004e-14,1.724056750868772e-15,1.0
1867.2,1.2786962274030216e-14,1.5954972188294465e-15,1.0
1868.6,1.4590747092541108e-14,1.5808982040587103e-15,1.0
1870.0,1.7020827563163082e-14,1.6369057109557022e-15,1.0
1871.4,1.6052012918165765e-14,1.6151028126244687e-15,1.0
1872.8,1.4216787795893003e-14,1.5571666749286927e-15,1.0
1874.2,1.3448158503392579e-14,1.5251578197045636e-15,1.0
1875.6,1.476745994131303e-14,1.550106554444896e-15,1.0
1877.0,1.2526997929046312e-14,1.481306604710372e-15,1.0
1878.4,1.3708041718244948e-14,1.5004786459741092e-15,1.0
1879.8,1.647016524675182e-14,1.5669104875389042e-15,1.0
1881.2,1.5327185405003008e-14,1.7609226888824481e-15,1.0
1882.6,1.6306807455090703e-14,1.5613292443384248e-15,1.0
1884.0,1.7089676141708172e-14,1.5528788694879943e-15,1.0
1885.4,1.3276726711499956e-14,1.4692878310466546e-15,1.0
1886.8,1.3527409728214618e-14,1.475843113010974e-15,1.0
1888.2,1.5352525505185345e-14,1.4695841488525726e-15,1.0
1889.6,1.292052587407012e-14,1.4303666675903266e-15,1.0
1891.0,1.3393605616722011e-14,1.4419404095954732e-15,1.0
1892.4,1.7900433338468056e-14,1.6764129212598614e-15,1.0
1893.8,1.6399435155537785e-14,4.130934463527194e-15,1.0
1895.2,1.3772263798209965e-14,1.3791486335656872e-15,1.0
1896.6,1.227168961507873e-14,1.4523014007293018e-15,1.0
1898.0,1.5096943857305568e-14,1.6416845672601463e-15,1.0
1899.4,1.492925888061208e-14,1.410298565916246e-15,1.0
1900.8,1.5228312255341243e-14,1.4428936094425094e-15,1.0
1902.2,1.541508895070922e-14,1.3837133751711084e-15,1.0
1903.6,1.535824518029357e-14,1.3736692683176356e-15,1.0
1905.0,1.2891325019986061e-14,1.3283513050438969e-15,1.0
1906.4,1.410278406650259e-14,1.3393113951460554e-15,1.0
1907.8,1.6452222608370542e-14,1.3960757257133223e-15,1.0
1909.2,1.2698662142670838e-14,1.308666214475885e-15,1.0
1910.6,1.3332431055919151e-14,1.3180747767989195e-15,1.0
1912.0,1.6427113258584968e-14,1.4586026610806949e-15,1.0
1913.4,1.685987337546252e-14,1.93433931720126e-15,1.0
1914.8,1.393787474555469e-14,3.647005263870515e-15,1.0
1916.2,1.2115780839912935e-14,2.119308418766603e-15,1.0
1917.6,1.2196305868357412e-14,1.6188576969429637e-15,1.0
1919.0,1.1715305219492061e-14,1.3403813223820565e-15,1.0
1920.4,1.2435871049794707e-14,1.2360757031640195e-15,1.0
1921.8,1.437741444975366e-14,1.2732558747368635e-15,1.0
1923.2,1.4163101712472255e-14,1.2807119001982732e-15,1.0
1924.6,1.3193401559399244e-14,1.4610660133493048e-15,1.0
1926.0,1.5095014922177425e-14,1.5953169361502062e-15,1.0
1927.4,1.4206606249932665e-14,1.358931091477539e-15,1.0
1928.8,1.0356321824655414e-14,1.550021228390582e-15,1.0
1930.2,1.3051052245222144e-14,1.4228648697605012e-15,1.0
1931.6,1.544196107709386e-14,1.2492814927647707e-15,1.0
1933.0,1.24339004435737e-14,1.235959303056512e-15,1.0
1934.4,1.1792878987518411e-14,1.460811634828624e-15,1.0
1935.8,1.4681969169356833e-14,1.6696332501634002e-15,1.0
1937.2,1.651397429187431e-14,1.6891296312676667e-15,1.0
1938.6,1.2713847046195286e-14,1.2880831248183435e-15,1.0
1940.0,1.3510273520279117e-14,1.1768933835532207e-15,1.0
1941.4,1.4606604222411304e-14,1.1816144538555362e-15,1.0
1942.8,1.427380849160068e-14,1.1976448706560366e-15,1.0
1944.2,1.3488100940865916e-14,1.5329529670670872e-15,1.0
1945.6,1.673416878417607e-14,1.2998353021864058e-15,1.0
1947.0,1.536190308079003e-14,1.1776413146031705e-15,1.0
1948.4,1.4177295587480031e-14,1.1478646244629634e-15,1.0
1949.8,1.5558439940654675e-14,1.2384859323867555e-15,1.0
1951.2,1.5106216234755095e-14,1.3004687172430205e-15,1.0
1952.6,1.1590787828134853e-14,1.1935203220252154e-15,1.0
1954.0,1.6300064453553105e-14,1.255025138409728e-15,1.0
1955.4,1.7509252370896597e-14,1.2449222063799667e-15,1.0
1956.8,1.331058660551931e-14,1.1795905022895301e-15,1.0
1958.2,1.787521275782326e-14,1.1769430855854042e-15,1.0
1959.6,1.5704720870886505e-14,1.1109687661210932e-15,1.0
1961.0,1.4509527508103608e-14,1.0977822872310945e-15,1.0
1962.4,1.4486317775819552e-14,1.0938106748492006e-15,1.0
1963.8,1.6211680206633722e-14,1.1692705951536759e-15,1.0
1965.2,1.4602429059692332e-14,1.881410658447214e-15,1.0
1966.6,1.4798401966997696e-14,1.110851916288788e-15,1.0
1968.0,1.587612149895456e-14,1.2885158845258195e-15,1.0
1969.4,1.7843382352217716e-14,1.1550485035818363e-15,1.0
1970.8,1.685667906736827e-14,1.1235055385914098e-15,1.0
1972.2,1.7371196087559214e-14,1.176360547981576e-15,1.0
1973.6,1.78318292070061e-14,1.1238633164914014e-15,1.0
1975.0,1.94736386300569e-14,1.141717466225123e-15,1.0
1976.4,1.6177809534467403e-14,1.0910281990483632e-15,1.0
1977.8,1.6439044653854227e-14,1.1284628045903438e-15,1.0
1979.2,1.8889892916224356e-14,1.1155611631384314e-15,1.0
1980.6,1.8036087228207513e-14,1.1063077257752791e-15,1.0
1982.0,1.7716952651001264e-14,1.1097179014959875e-15,1.0
1983.4,1.9805143306601807e-14,1.1452739155564545e-15,1.0
1984.8,2.0356282484543578e-14,1.1133794672742078e-15,1.0
1986.2,1.806413513394911e-14,1.1814824282375488e-15,1.0
1987.6,1.8259748087119918e-14,1.2676009128644791e-15,1.0
1989.0,1.9427806136648464e-14,1.0794187143539418e-15,1.0
1990.4,1.856728819137781e-14,1.0590679267714196e-15,1.0
1991.8,1.8252864752888826e-14,1.046262848068619e-15,1.0
1993.2,1.9106348879827575e-14,1.0475088486437881e-15,1.0
1994.6,1.826263395213802e-14,1.0287288409735402e-15,1.0
1996.0,1.760993910985851e-14,1.0269380181933622e-15,1.0
1997.4,1.8263908083329093e-14,1.0319737104480937e-15,1.0
1998.8,1.8268976363676185e-14,1.0215914555820691e-15,1.0
2000.2,1.832500544423214e-14,1.0614165299972234e-15,1.0
2001.6,1.801939517080665e-14,1.0672672495173558e-15,1.0
2003.0,1.8103541702243135e-14,1.04316069540013e-15,1.0
2004.4,1.780882531182473e-14,1.027308787318149e-15,1.0
2005.8,1.8633597558215635e-14,1.0506864863342791e-15,1.0
2007.2,2.0281079897676903e-14,1.052934131192089e-15,1.0
2008.6,1.9290006551112716e-14,1.0550358141121436e-15,1.0
2010.0,1.7177205324593134e-14,1.0446105233738028e-15,1.0
2011.4,1.8217077733562964e-14,1.0022686732131968e-15,1.0
2012.8,1.7872121818663285e-14,9.800732297733273e-16,1.0
2014.2,1.6780462980833745e-14,9.392224908770676e-16,1.0
2015.6,1.594565227600965e-14,9.284909006039821e-16,1.0
2017.0,1.5744034321290813e-14,9.25006847248754e-16,1.0
2018.4,1.5237178105380934e-14,8.98969610622427e-16,1.0
2019.8,1.5249610838340876e-14,9.153260441976034e-16,1.0
2021.2,1.531658206875664e-14,9.739361268742238e-16,1.0
2022.6,1.7590176682219457e-14,9.759830787476673e-16,1.0
2024.0,1.4636509973596774e-14,8.896631934446138e-16,1.0
2025.4,1.6236852608635112e-14,9.928236933625578e-16,1.0
2026.8,1.4572498726432898e-14,9.512358989639631e-16,1.0
2028.2,1.459825022794383e-14,8.712989864789713e-16,1.0
2029.6,1.4985212681910806e-14,8.611585874252437e-16,1.0
2031.0,1.6077523869084302e-14,9.472468944682639e-16,1.0
2032.4,1.3265880196363056e-14,8.939332076585696e-16,1.0
2033.8,1.5170712655800244e-14,8.82849718853455e-16,1.0
2035.2,1.3999737248850824e-14,9.988991219900916e-16,1.0
2036.6,1.5900886725761233e-14,8.634344804717261e-16,1.0
2038.0,1.446101807540711e-14,8.345029586494451e-16,1.0
2039.4,1.3230536104933029e-14,8.098019536596468e-16,1.0
2040.8,1.4165009232052567e-14,8.26543154840693e-16,1.0
2042.2,1.405952456254015e-14,8.060712734896297e-16,1.0
2043.6,1.3295415729482448e-14,7.904367733030565e-16,1.0
2045.0,1.482705311769965e-14,8.53202347358106e-16,1.0
2046.4,1.2732737118982768e-14,9.495100541292566e-16,1.0
2047.8,1.2997064304729663e-14,7.866682873891771e-16,1.0
2049.2,1.40695788801509e-14,8.173253185968083e-16,1.0
2050.6,1.4068218695872688e-14,8.13708163057753e-16,1.0
2052.0,1.2891135096737573e-14,9.28234135114457e-16,1.0
2053.4,1.196284634893658e-14,9.110230258621205e-16,1.0
2054.8,1.2519531218733947e-14,8.116477062727354e-16,1.0
2056.2,1.1842994743889353e-14,1.0369167254199212e-15,1.0
2057.6,1.11948973080716e-14,9.395292936220223e-16,1.0
2059.0,1.1631016439295206e-14,7.312120161818209e-16,1.0
2060.4,1.2629047299767504e-14,7.851960911249746e-16,1.0
2061.8,1.1331306670458718e-14,7.515516100941978e-16,1.0
2063.2,1.1241530545940975e-14,6.991266994849435e-16,1.0
2064.6,1.2579998702965382e-14,7.194647183523823e-16,1.0
2066.0,1.153774996354333e-14,7.057207155743788e-16,1.0
2067.4,1.1293448562132544e-14,7.168997900984065e-16,1.0
2068.8,1.1612499766050032e-14,1.0467872211874202e-15,1.0
2070.2,1.0678394753854797e-14,1.0115377230688374e-15,1.0
2071.6,1.0619865022490474e-14,7.618423848563106e-16,1.0
2073.0,1.090882805107928e-14,7.136214291189387e-16,1.0
2074.4,1.0856810841404408e-14,6.719563804216083e-16,1.0
2075.8,9.785411111324738e-15,6.480312758605068e-16,1.0
2077.2,9.713645905755695e-15,6.461595756955767e-16,1.0
2078.6,1.0737665089076324e-14,6.694028794008708e-16,1.0
2080.0,1.0033068218374987e-14,6.556826222911186e-16,1.0
2081.4,8.948437465119978e-15,6.63091431468642e-16,1.0
2082.8,1.033812114294672e-14,6.566544428885169e-16,1.0
2084.2,1.1034202806080012e-14,6.849952971720335e-16,1.0
2085.6,9.231472109802908e-15,7.424203852954166e-16,1.0
2087.0,9.664072397837e-15,6.537201211635788e-16,1.0
2088.4,9.93086598163322e-15,6.43481380936131e-16,1.0
2089.8,8.38612736018543e-15,6.082842546882119e-16,1.0
2091.2,7.892838108882375e-15,6.052948570850993e-16,1.0
2092.6,9.202982103136829e-15,6.202559274148561e-16,1.0
2094.0,8.793537983032957e-15,6.171579772276849e-16,1.0
2095.4,9.066447170854111e-15,7.258759285604784e-16,1.0
2096.8,9.732333452821386e-15,8.630644594913242e-16,1.0
2098.2,9.472003540510778e-15,6.000138374748651e-16,1.0
2099.6,8.571748603146092e-15,7.3600688736218745e-16,1.0
2101.0,6.898489396002939e-15,5.571619852039129e-16,1.0
2102.4,9.243484069767481e-15,6.370016110077438e-16,1.0
2103.8,9.146554974738805e-15,5.888853841800433e-16,1.0
2105.2,7.457151156044985e-15,5.495915536875327e-16,1.0
2106.6,8.420921383844995e-15,5.906924101707288e-16,1.0
2108.0,9.117045674452729e-15,5.762058614714532e-16,1.0
2109.4,7.427565305260118e-15,5.67416839882885e-16,1.0
2110.8,8.603021248269778e-15,6.002445561956924e-16,1.0
2112.2,8.261808183120527e-15,9.228183096440563e-16,1.0
2113.6,8.454076472981936e-15,5.846578867331838e-16,1.0
2115.0,7.472497351220428e-15,5.772422608545862e-16,1.0
2116.4,8.04339035911433e-15,6.234675545665185e-16,1.0
2117.8,8.1982732039191e-15,5.755775061342928e-16,1.0
2119.2,7.10883312632452e-15,5.746745519185749e-16,1.0
2120.6,8.291878770591525e-15,6.079114622798211e-16,1.0
2122.0,7.94252419879674e-15,5.661600445746712e-16,1.0
2123.4,8.30750872573138e-15,5.437133989497324e-16,1.0
2124.8,7.472762239160994e-15,5.287382344137593e-16,1.0
2126.2,7.666567551760362e-15,5.198713154822046e-16,1.0
2127.6,8.092233128503683e-15,5.221441234890365e-16,1.0
2129.0,6.791523152085347e-15,4.984178850314134e-16,1.0
2130.4,7.167525438382758e-15,4.997643032780963e-16,1.0
2131.8,7.867989814170439e-15,5.14936896537832e-16,1.0
2133.2,7.715819398976306e-15,5.296783469613815e-16,1.0
2134.6,7.81556859363504e-15,5.237781472482094e-16,1.0
2136.0,7.964320513329184e-15,5.131261371060993e-16,1.0
2137.4,7.237419357668503e-15,4.976875048653994e-16,1.0
2138.8,6.924716650146196e-15,4.871815429243166e-16,1.0
2140.2,7.616692996492296e-15,4.949134756977637e-16,1.0
2141.6,7.812917889667898e-15,5.124799023146367e-16,1.0
2143.0,6.9991912522426896e-15,4.914527766763274e-16,1.0
2144.4,6.433086700896632e-15,5.318949933551159e-16,1.0
2145.8,6.820889700873224e-15,5.175704481770341e-16,1.0
2147.2,7.26010416105958e-15,4.775377048976815e-16,1.0
2148.6,7.170739207851585e-15,5.103656043196656e-16,1.0
2150.0,7.185775672354831e-15,4.997606655425841e-16,1.0
2151.4,7.556791552496898e-15,5.202460977578929e-16,1.0
2152.8,7.28098788321407e-15,4.976641975344255e-16,1.0
2154.2,7.251217988366188e-15,7.718828155288623e-16,1.0
2155.6,7.654336035389003e-15,5.466418443286563e-16,1.0
2157.0,7.325444438031759e-15,4.895983438439699e-16,1.0
2158.4,6.8752904757371815e-15,4.794193512847105e-16,1.0
2159.8,7.630252613521983e-15,4.682632405972684e-16,1.0
2161.2,7.102846155059674e-15,4.610591449769355e-16,1.0
2162.6,6.881888454412347e-15,4.52417407526106e-16,1.0
2164.0,7.587731074666693e-15,4.60798948292238e-16,1.0
2165.4,6.825161003708175e-15,4.48378039827794e-16,1.0
2166.8,6.596646532570846e-15,4.488008223345216e-16,1.0
2168.2,7.031538548048702e-15,5.036851136854752e-16,1.0
2169.6,6.875939293913694e-15,4.419558479313826e-16,1.0
2171.0,6.7472094296473945e-15,4.3362774276611253e-16,1.0
2172.4,6.788827270243733e-15,4.422527684596151e-16,1.0
2173.8,6.827724655323277e-15,6.162371134261551e-16,1.0
2175.2,7.472376649241786e-15,4.460339591858859e-16,1.0
2176.6,6.769958717856841e-15,4.564246832287388e-16,1.0
2178.0,5.961575467570068e-15,4.442333409885136e-16,1.0
2179.4,6.918678713707765e-15,4.440804026201707e-16,1.0
2180.8,5.826083701370597e-15,4.3036565416487607e-16,1.0
2182.2,6.3427652263242604e-15,4.1894866122942836e-16,1.0
2183.6,6.60164641013953e-15,4.1663621740492643e-16,1.0
2185.0,6.160316388793206e-15,4.1494462739735026e-16,1.0
2186.4,5.588414028385852e-15,4.0928930075482927e-16,1.0
2187.8,6.519776682807767e-15,4.2643905336305e-16,1.0
2189.2,5.98871771449106e-15,4.0951173983679445e-16,1.0
2190.6,6.265058533099049e-15,4.147063524345768e-16,1.0
2192.0,6.652439052401721e-15,4.1689388449895923e-16,1.0
2193.4,6.4360864739088064e-15,4.504020890069882e-16,1.0
2194.8,6.241888332408808e-15,5.824182385667746e-16,1.0
2196.2,6.7586251969693715e-15,4.1082410507698764e-16,1.0
2197.6,6.644687246267653e-15,4.0857013537799076e-16,1.0
2199.0,5.827184093539254e-15,4.029455393723662e-16,1.0
2200.4,5.450505442736719e-15,3.9478435049153734e-16,1.0
2201.8,6.216788087493544e-15,4.0374043114119547e-16,1.0
2203.2,6.134435573556864e-15,4.0402986701785547e-16,1.0
2204.6,5.653897624345753e-15,3.9594871225164143e-16,1.0
2206.0,6.0029587918615195e-15,4.59122860073243e-16,1.0
2207.4,6.463293904628636e-15,5.091003075467536e-16,1.0
2208.8,5.974155914699789e-15,4.182428572622712e-16,1.0
2210.2,5.484428603241954e-15,4.667691116782116e-16,1.0
2211.6,6.926769571463419e-15,5.039951519624061e-16,1.0
2213.0,6.220426451748447e-15,3.94535828112354e-16,1.0
2214.4,5.0991696715279925e-15,4.20515081322026e-16,1.0
2215.8,4.3817547304947876e-15,4.174929839962115e-16,1.0
2217.2,5.388769980061717e-15,4.1501252086531075e-16,1.0
2218.6,5.434876552801883e-15,3.973727154780992e-16,1.0
2220.0,5.421808855679352e-15,3.7361263275880637e-16,1.0
2221.4,6.1140155792954745e-15,3.9806462644183905e-16,1.0
2222.8,5.447223080858703e-15,3.792314709761499e-16,1.0
2224.2,5.460569076747749e-15,4.313428444853053e-16,1.0
2225.6,6.823368533404463e-15,4.393080625453029e-16,1.0
2227.0,6.062845199135445e-15,3.953202277199395e-16,1.0
2228.4,5.667000488463158e-15,3.699255481219513e-16,1.0
2229.8,5.450676147574011e-15,3.5505835034401395e-16,1.0
2231.2,6.077793029352898e-15,3.7103364386706372e-16,1.0
2232.6,5.955679391012478e-15,3.6321492334361026e-16,1.0
2234.0,5.4606571084906176e-15,3.5605383743731237e-16,1.0
2235.4,5.854306643180584e-15,3.5957596984248257e-16,1.0
2236.8,5.469301504443957e-15,3.5789949676464423e-16,1.0
2238.2,5.102399270004211e-15,3.907375555003629e-16,1.0
2239.6,5.40854337552666e-15,3.6653896218016244e-16,1.0
2241.0,6.159046842985383e-15,3.6098265942184573e-16,1.0
2242.4,5.793746497811748e-15,3.6191143735981763e-16,1.0
2243.8,6.952885880006887e-15,7.948187497684995e-16,1.0
2245.2,7.0678130653312074e-15,4.710638887604074e-16,1.0
2246.6,6.264470964004806e-15,3.661882059092335e-16,1.0
2248.0,5.8950031713823675e-15,3.9820537840608974e-16,1.0
2249.4,6.040510979817534e-15,3.6331787342313918e-16,1.0
2250.8,6.829078713316116e-15,3.706110100194117e-16,1.0
2252.2,5.827947658962366e-15,3.5347795835023453e-16,1.0
2253.6,6.6448432662011964e-15,3.66589834641093e-16,1.0
2255.0,7.470618935759806e-15,3.698793608605434e-16,1.0
2256.4,6.024019994870449e-15,3.4612225652960354e-16,1.0
2257.8,6.8307696260622805e-15,3.5365035008355726e-16,1.0
2259.2,7.826382168830218e-15,3.8252272294567683e-16,1.0
2260.6,7.49323390889297e-15,3.880018537398182e-16,1.0
2262.0,7.396342058080198e-15,5.106212406437069e-16,1.0
2263.4,8.022667626378139e-15,3.666924211227168e-16,1.0
2264.8,8.030385423491099e-15,3.832218377690558e-16,1.0
2266.2,7.194474389301208e-15,4.257702470063575e-16,1.0
2267.6,7.906938071101078e-15,3.7622418033112384e-16,1.0
2269.0,8.394505237709051e-15,3.6939427007751736e-16,1.0
2270.4,8.306987259256181e-15,3.7451736974470055e-16,1.0
2271.8,8.251366224899952e-15,3.8835762886446036e-16,1.0
2273.2,8.685934378073555e-15,3.7012677137779236e-16,1.0
2274.6,8.084181825191219e-15,3.5999814344651103e-16,1.0
2276.0,7.958821428491333e-15,3.6707219588095723e-16,1.0
2277.4,9.423182430537554e-15,4.068098120931184e-16,1.0
2278.8,9.55763235616667e-15,3.996025834430438e-16,1.0
2280.2,8.752705771825908e-15,3.684428528215361e-16,1.0
2281.6,8.566330627184656e-15,3.688972792424294e-16,1.0
2283.0,8.924501627680394e-15,3.7051346011329566e-16,1.0
2284.4,8.591524800732574e-15,3.849636307738741e-16,1.0
2285.8,9.001020885100003e-15,3.9015180051669606e-16,1.0
2287.2,9.666186342943702e-15,4.0306682925401397e-16,1.0
2288.6,9.856758343213693e-15,3.96677215268915e-16,1.0
2290.0,9.894336906947908e-15,3.714702320540581e-16,1.0
2291.4,1.0406151279781964e-14,3.980895427843865e-16,1.0
2292.8,1.0659259513633299e-14,4.3123732394128306e-16,1.0
2294.2,1.0564488255683364e-14,4.0290342247666655e-16,1.0
2295.6,1.0682019884140074e-14,3.791235128461588e-16,1.0
2297.0,1.1055545152865125e-14,3.7796093506034225e-16,1.0
2298.4,1.1898862097565304e-14,3.9068133762820743e-16,1.0
2299.8,1.1315419897159972e-14,3.836409057101164e-16,1.0
2301.2,1.1596291618723425e-14,3.8798076944722905e-16,1.0
2302.6,1.1975693750629488e-14,4.027039360804398e-16,1.0
2304.0,1.184529772012954e-14,3.8830792785381395e-16,1.0
2305.4,1.13919503384044e-14,3.8110167627733676e-16,1.0
2306.8,1.262474598990734e-14,4.0505462320081313e-16,1.0
2308.2,1.2568164965624089e-14,4.532854146801226e-16,1.0
2309.6,1.248341998881352e-14,3.9957442124301143e-16,1.0
2311.0,1.2623139215148178e-14,4.2472391459086835e-16,1.0
2312.4,1.2476287419133915e-14,3.9221343101144e-16,1.0
2313.8,1.2547173520319684e-14,4.074029460182812e-16,1.0
2315.2,1.2483079109255275e-14,4.072249398467853e-16,1.0
2316.6,1.3404252794147945e-14,4.1103008634234236e-16,1.0
2318.0,1.3991528889396614e-14,4.3911528056706984e-16,1.0
2319.4,1.2445659956020852e-14,3.8749006627785083e-16,1.0
2320.8,1.3657054528854391e-14,3.9328039391598637e-16,1.0
2322.2,1.3808561227806999e-14,4.1293852017524834e-16,1.0
2323.6,1.3714108058936154e-14,4.0163882324995677e-16,1.0
2325.0,1.3930010580722224e-14,5.323328627170458e-16,1.0
2326.4,1.3810803656339042e-14,4.02678783862435e-16,1.0
2327.8,1.323896483259426e-14,3.9308535377299243e-16,1.0
2329.2,1.3186949872543605e-14,4.202077792246597e-16,1.0
2330.6,1.4168561182310103e-14,3.945322280755503e-16,1.0
2332.0,1.4198586953573998e-14,3.887729425266393e-16,1.0
2333.4,1.3905069216389161e-14,3.865600679684904e-16,1.0
2334.8,1.4360450882633715e-14,3.9910378144056372e-16,1.0
2336.2,1.4237862264498547e-14,3.958611521381325e-16,1.0
2337.6,1.429359527791443e-14,3.916495771426257e-16,1.0
2339.0,1.439389782212869e-14,4.4064459029071626e-16,1.0
2340.4,1.4428315964263678e-14,4.862225599619197e-16,1.0
2341.8,1.4462732185671625e-14,5.317915126465087e-16,1.0
2343.2,1.4497144543431795e-14,5.773514920166111e-16,1.0
2344.6,1.4531555209485484e-14,6.229025426722205e-16,1.0
2346.0,1.4565963265920293e-14,6.684447100962642e-16,1.0
2347.4,1.460036779308219e-14,7.139780406108517e-16,1.0
2348.8,1.4634770955845047e-14,7.595025813344753e-16,1.0
2350.2,1.4669170801559202e-14,8.050183801402324e-16,1.0
2351.6,1.455192742869055e-14,4.372978535664825e-16,1.0
2353.0,1.4851392641923586e-14,3.8642314991160725e-16,1.0
2354.4,1.573424265483982e-14,3.9774385846082078e-16,1.0
2355.8,1.5597565871085936e-14,3.974867723443396e-16,1.0
2357.2,1.5012343494708354e-14,3.860458386606652e-16,1.0
2358.6,1.5473433944429034e-14,3.8911447448928574e-16,1.0
2360.0,1.57783814480615e-14,3.940786546890697e-16,1.0
2361.4,1.5153217323180787e-14,3.9033849072200566e-16,1.0
2362.8,1.572737618042118e-14,3.944599865538652e-16,1.0
2364.2,1.6094459040569235e-14,3.952582967410383e-16,1.0
2365.6,1.5729313999927008e-14,3.8959537148349263e-16,1.0
2367.0,1.5814729358266252e-14,3.8961518303878144e-16,1.0
2368.4,1.610664718029469e-14,3.9377779836373516e-16,1.0
2369.8,1.611567677116287e-14,3.9583284361154505e-16,1.0
2371.2,1.6028208500334824e-14,6.644385800404613e-16,1.0
2372.6,1.6008602937685635e-14,6.464574292513574e-16,1.0
2374.0,1.5989015075272543e-14,6.284798462559739e-16,1.0
2375.4,1.5969428490842236e-14,6.105058116653423e-16,1.0
2376.8,1.5949859623468635e-14,5.925353058759781e-16,1.0
2378.2,1.5930292049656386e-14,5.745683090830349e-16,1.0
2379.6,1.5910735015062563e-14,5.5660480129307115e-16,1.0
2381.0,1.5891193653933053e-14,5.386447623365219e-16,1.0
2382.4,1.5871655647555055e-14,5.206881718797663e-16,1.0
2383.8,1.5852126127399962e-14,5.027350094368798e-16,1.0
2385.2,1.583261432622954e-14,4.8478525438105155e-16,1.0
2386.6,1.5813103818073293e-14,4.668388859556414e-16,1.0
2388.0,1.5793611014896787e-14,4.488958832849694e-16,1.0
2389.4,1.5774119490293166e-14,4.3095622538472746e-16,1.0
2390.8,1.50272946659018e-14,3.7417789432076777e-16,1.0
