wavelength,flux,flux_err,weight
1859.0,1.831833652792288e-16,1.2109422414163092e-16,1.0
1860.6,3.4116519863984224e-16,1.2990616320231712e-16,1.0
1862.2,3.0200434837398933e-16,1.2723485077040702e-16,1.0
1863.8,2.5369701296120527e-16,1.2444514889622808e-16,1.0
1865.4,2.8163404999102687e-16,1.2363209468284285e-16,1.0
1867.0,3.9995833984502497e-16,1.2847103220373553e-16,1.0
1868.6,3.361684043277042e-16,1.2680598631771268e-16,1.0
1870.2,2.4440056901118586e-16,1.2210192329090729e-16,1.0
1871.8,2.8382345695821843e-16,1.2293234456685354e-16,1.0
1873.4,2.909073464078355e-16,1.2171706889868164e-16,1.0
1875.0,2.3040865648711786e-16,1.1877422478563712e-16,1.0
1876.6,3.3263692836650703e-16,1.231075401533985e-16,1.0
1878.2,5.806095349899508e-16,1.3293310914995317e-16,1.0
1879.8,6.195499820774848e-16,1.3577357370560738e-16,1.0
1881.4,4.3499549310398405e-16,1.2672378157287098e-16,1.0
1883.0,3.0926804583087164e-16,1.1994465670457474e-16,1.0
1884.6,4.533313342015489e-16,1.2563048292485186e-16,1.0
1886.2,3.942678118280229e-16,1.228165425181681e-16,1.0
1887.8,4.449838206646741e-16,1.257706574086278e-16,1.0
1889.4,4.895528180619557e-16,1.2521053005199766e-16,1.0
1891.0,5.501809625945441e-16,1.2931932249231223e-16,1.0
1892.6,5.141308275649172e-16,1.267415693584547e-16,1.0
1894.2,3.7879104934395704e-16,1.1940311384250453e-16,1.0
1895.8,4.92191015499923e-16,1.252739077608085e-16,1.0
1897.4,4.672631717809189e-16,1.2383106199140946e-16,1.0
1899.0,5.37386601055155e-16,1.2470063154850365e-16,1.0
1900.6,2.8889362483802776e-16,1.1364073534432965e-16,1.0
1902.2,3.7449390650926775e-16,1.1573511812911194e-16,1.0
1903.8,4.3020278265498046e-16,1.1889271884342181e-16,1.0
1905.4,3.855483488228131e-16,1.1613075721398967e-16,1.0
1907.0,4.128839171369807e-16,1.1659072503756721e-16,1.0
1908.6,5.323327599591721e-16,1.2245112080188618e-16,1.0
1910.2,3.8499493415758123e-16,1.142224388529597e-16,1.0
1911.8,2.7964860768489945e-16,1.0863839883989943e-16,1.0
1913.4,3.722743996729164e-16,1.1230862720323309e-16,1.0
1915.0,3.835787145437297e-16,1.1288038571671307e-16,1.0
1916.6,3.691226046062674e-16,1.1115233808777022e-16,1.0
1918.2,2.8982164717722064e-16,1.0704925764950644e-16,1.0
1919.8,2.3395744118736023e-16,1.0459769458015695e-16,1.0
1921.4,4.1177212633995824e-16,1.1332206693934079e-16,1.0
1923.0,5.345428045994055e-16,1.178724202479439e-16,1.0
1924.6,4.118058026626625e-16,1.1039780318874994e-16,1.0
1926.2,4.652050108524182e-16,1.142971750141664e-16,1.0
1927.8,2.6232359419272815e-16,1.026289494958468e-16,1.0
1929.4,2.5972702454434346e-16,1.0342329541071582e-16,1.0
1931.0,4.859602173830374e-16,1.1344102886761348e-16,1.0
1932.6,4.430163932346273e-16,1.099106783320352e-16,1.0
1934.2,3.81029971988188e-16,1.070667809005327e-16,1.0
1935.8,3.0552797228724163e-16,1.0238234509344201e-16,1.0
1937.4,3.193609048280837e-16,1.0450737481614858e-16,1.0
1939.0,3.714426942849078e-16,1.0532387421120066e-16,1.0
1940.6,4.661412947891586e-16,1.0986595482779482e-16,1.0
1942.2,2.1957794452849144e-16,9.673192017265555e-17,1.0
1943.8,2.2182327787497093e-16,9.729112761504588e-17,1.0
1945.4,2.9917788166180635e-16,9.975641058648258e-17,1.0
1947.0,3.427357119836533e-16,1.0332276446239831e-16,1.0
1948.6,4.775064716210575e-16,1.079220740329262e-16,1.0
1950.2,4.205856579996498e-16,1.0543646876806628e-16,1.0
1951.8,3.005008299863553e-16,9.898657528417168e-17,1.0
1953.4,3.9870588077856847e-16,1.033347941310364e-16,1.0
1955.0,4.760281921666816e-16,1.0659686124304065e-16,1.0
1956.6,4.3064691646885183e-16,1.0333777770487142e-16,1.0
1958.2,4.1829395998235813e-16,1.0275441141321627e-16,1.0
1959.8,3.7356822668773137e-16,1.0075848400310649e-16,1.0
1961.4,3.45539537707981e-16,9.91164386234914e-17,1.0
1963.0,2.5331319250791975e-16,9.323961525170632e-17,1.0
1964.6,3.1472573784100827e-16,9.666344992465055e-17,1.0
1966.2,5.026527603544881e-16,1.0551815837398226e-16,1.0
1967.8,4.0925437098208286e-16,1.0088689008492724e-16,1.0
1969.4,1.8430247523401263e-16,8.966728594492071e-17,1.0
1971.0,2.5446986333822407e-16,9.221383919351769e-17,1.0
1972.6,4.429166451353421e-16,1.0031179740014543e-16,1.0
1974.2,3.417969780441987e-16,9.62513310995623e-17,1.0
1975.8,3.92448851686483e-16,9.785509604110658e-17,1.0
1977.4,4.308744256557463e-16,9.86013953875018e-17,1.0
1979.0,3.7165087489278885e-16,9.777321495306101e-17,1.0
1980.6,3.9947240717993835e-16,9.749942286382887e-17,1.0
1982.2,4.8700880217424e-16,1.0049207818099153e-16,1.0
1983.8,4.507958419808734e-16,9.923940437533409e-17,1.0
1985.4,3.353056414996497e-16,9.275696549086629e-17,1.0
1987.0,4.250567312736017e-16,9.68441612094895e-17,1.0
1988.6,4.1826169472895583e-16,9.551153498847926e-17,1.0
1990.2,3.698082048975686e-16,9.317275054961664e-17,1.0
1991.8,3.0228183755314163e-16,9.009122313363258e-17,1.0
1993.4,5.125488065758619e-16,9.926314442345276e-17,1.0
1995.0,4.79390636071005e-16,9.767898441800408e-17,1.0
1996.6,4.537909318364691e-16,9.616073009415707e-17,1.0
1998.2,4.4127856988543684e-16,9.389634668240278e-17,1.0
1999.8,4.952139153496582e-16,9.686833068309327e-17,1.0
2001.4,4.094785680987276e-16,9.188117401702916e-17,1.0
2003.0,3.594829638863291e-16,8.916846114526677e-17,1.0
2004.6,3.50287793015855e-16,8.838178265173613e-17,1.0
2006.2,3.9237482089007385e-16,9.008253959674488e-17,1.0
2007.8,4.2093866814018704e-16,9.144501229520198e-17,1.0
2009.4,4.444206233061238e-16,9.142294103176995e-17,1.0
2011.0,4.443735909095052e-16,9.152900610205335e-17,1.0
2012.6,4.803383686813723e-16,9.274676506451882e-17,1.0
2014.2,5.20593220615743e-16,9.47027912155401e-17,1.0
2015.8,3.2299753508468823e-16,8.478906507615412e-17,1.0
2017.4,4.7446513014909805e-16,9.105136830743018e-17,1.0
2019.0,5.570385036955527e-16,9.36694164984004e-17,1.0
2020.6,4.3313799096977835e-16,8.882370121326148e-17,1.0
2022.2,4.1805233851557843e-16,8.784580146459222e-17,1.0
2023.8,5.140216203147087e-16,9.137219057498059e-17,1.0
2025.4,4.806418529810282e-16,8.838012839268724e-17,1.0
2027.0,3.502116158863154e-16,8.349736681546244e-17,1.0
2028.6,4.70927126891338e-16,8.926232986186138e-17,1.0
2030.2,4.3185359335785853e-16,8.637518917850014e-17,1.0
2031.8,4.651546514964866e-16,8.809599207281784e-17,1.0
2033.4,4.0006597504553793e-16,8.316818477820447e-17,1.0
2035.0,3.4915212144938763e-16,8.206982774151618e-17,1.0
2036.6,3.94956785800629e-16,8.325938071625713e-17,1.0
2038.2,3.2577921662601926e-16,7.99101513120744e-17,1.0
2039.8,3.221140473998882e-16,7.954548798863531e-17,1.0
2041.4,3.357873899791951e-16,7.882571484299036e-17,1.0
2043.0,3.2201641988235762e-16,7.93335146673456e-17,1.0
2044.6,3.0087094084132974e-16,7.727540563758892e-17,1.0
2046.2,3.106744758828461e-16,7.701876088183571e-17,1.0
2047.8,3.5909723540937124e-16,7.928932440398467e-17,1.0
2049.4,3.6143381213256096e-16,7.938101073186478e-17,1.0
2051.0,3.436587060920828e-16,7.793386222164664e-17,1.0
2052.6,3.8425046855050023e-16,7.990822246294005e-17,1.0
2054.2,3.7296828714337293e-16,7.914241262891517e-17,1.0
2055.8,2.7644918480553635e-16,7.440656787787262e-17,1.0
2057.4,2.729123474994357e-16,7.398467466555404e-17,1.0
2059.0,2.76837174143344e-16,7.360925731762946e-17,1.0
2060.6,3.2996037604036147e-16,7.603083743267586e-17,1.0
2062.2,2.830069041702831e-16,7.294255339241567e-17,1.0
2063.8,3.285679067194108e-16,7.544943845477226e-17,1.0
2065.4,3.5392519280408926e-16,7.686948538888969e-17,1.0
2067.0,3.086470606036253e-16,7.384026101615835e-17,1.0
2068.6,3.6994939871762213e-16,7.655129198473892e-17,1.0
2070.2,2.3544010321966535e-16,7.077919311961984e-17,1.0
2071.8,2.938780063515917e-16,7.267629239761798e-17,1.0
2073.4,1.606185365681116e-16,6.565074879321085e-17,1.0
2075.0,3.5775361204360476e-16,7.575936872132242e-17,1.0
2076.6,2.8982452635069816e-16,7.111586372169345e-17,1.0
2078.2,1.959482043864991e-16,6.69227671523811e-17,1.0
2079.8,3.919728563469621e-16,7.653762311221228e-17,1.0
2081.4,3.192484690372566e-16,7.18801068977292e-17,1.0
2083.0,3.7656101492975116e-16,7.509099239440342e-17,1.0
2084.6,2.989697683736573e-16,7.02273598868276e-17,1.0
2086.2,3.623265470263312e-16,7.321279850569205e-17,1.0
2087.8,3.444893476301578e-16,7.179333385576001e-17,1.0
2089.4,2.6307081113954986e-16,6.796532748125785e-17,1.0
2091.0,2.9397231612015517e-16,6.968371462550319e-17,1.0
2092.6,2.9032680899822047e-16,6.889936052131564e-17,1.0
2094.2,3.333429523056673e-16,7.0865622641478e-17,1.0
2095.8,3.4142538720113526e-16,7.061759894723313e-17,1.0
2097.4,3.0906439650547964e-16,6.846319529257369e-17,1.0
2099.0,2.765397225803004e-16,6.666193950823961e-17,1.0
2100.6,3.430611366237663e-16,6.937132655292125e-17,1.0
2102.2,3.0908730005086876e-16,6.820464653231339e-17,1.0
2103.8,2.949908338541831e-16,6.739404792960556e-17,1.0
2105.4,2.498218706134253e-16,6.501798803450179e-17,1.0
2107.0,3.15357150744762e-16,6.760038717438635e-17,1.0
2108.6,2.9414850507821164e-16,6.590139026501345e-17,1.0
2110.2,1.9786851537647597e-16,6.140242078777748e-17,1.0
2111.8,2.146452234237036e-16,6.228165320750176e-17,1.0
2113.4,2.514804246348252e-16,6.396196638133976e-17,1.0
2115.0,3.1073611573779336e-16,6.579510814914042e-17,1.0
2116.6,2.513679565316258e-16,6.323703537621803e-17,1.0
2118.2,2.6916661596464817e-16,6.381901224341281e-17,1.0
2119.8,3.8022288072299025e-16,6.842725532233321e-17,1.0
2121.4,2.547940045577006e-16,6.323074967623156e-17,1.0
2123.0,2.255413060151385e-16,6.085226103384407e-17,1.0
2124.6,1.8600544030238562e-16,5.869553792146622e-17,1.0
2126.2,2.7374023792985074e-16,6.329851369583232e-17,1.0
2127.8,3.1805287017665533e-16,6.450134106889991e-17,1.0
2129.4,2.619348102086228e-16,6.248825397147297e-17,1.0
2131.0,3.061105706734956e-16,6.349121778001838e-17,1.0
2132.6,2.262702188965714e-16,6.019369911832987e-17,1.0
2134.2,2.0025783322356437e-16,5.877778895737465e-17,1.0
2135.8,3.097454073318045e-16,6.383876023468376e-17,1.0
2137.4,3.283902000849996e-16,6.483557438110199e-17,1.0
2139.0,2.987010203699613e-16,6.266270130274551e-17,1.0
2140.6,2.6684495428068533e-16,6.103853795701455e-17,1.0
2142.2,2.507979316984057e-16,6.00171060246158e-17,1.0
2143.8,2.4110872471768406e-16,5.9775888193428e-17,1.0
2145.4,2.8245970008109743e-16,6.107728839546533e-17,1.0
2147.0,3.3938596855800483e-16,6.397023576580086e-17,1.0
2148.6,4.094854960157575e-16,6.721206106591086e-17,1.0
2150.2,2.498996696201652e-16,5.911249613232057e-17,1.0
2151.8,2.3237836049089965e-16,5.853584612904675e-17,1.0
2153.4,3.3607224063495236e-16,6.260957497379007e-17,1.0
2155.0,3.210126758144188e-16,6.188913816530398e-17,1.0
2156.6,2.2578785914443485e-16,5.777031123516435e-17,1.0
2158.2,2.531060046137495e-16,5.871481626006204e-17,1.0
2159.8,3.107146017366436e-16,6.110461066704946e-17,1.0
2161.4,3.7010217829750233e-16,6.364753694252993e-17,1.0
2163.0,2.8459134625391587e-16,5.947051897599658e-17,1.0
2164.6,2.572759292964824e-16,5.798379434045302e-17,1.0
2166.2,3.5310291276216306e-16,6.281472818781394e-17,1.0
2167.8,1.536645690625185e-16,5.294627766684696e-17,1.0
2169.4,2.95671146769299e-16,5.986135675318779e-17,1.0
2171.0,2.925166705088565e-16,5.906798004247429e-17,1.0
2172.6,2.757820020159553e-16,5.808846545893434e-17,1.0
2174.2,2.576683138700539e-16,5.692103104208852e-17,1.0
2175.8,2.0198697338125617e-16,5.439684185749991e-17,1.0
2177.4,2.608087128893744e-16,5.736203061450984e-17,1.0
2179.0,2.3254705139440325e-16,5.565242618576568e-17,1.0
2180.6,2.382757848915053e-16,5.595482866579174e-17,1.0
2182.2,2.3382699986737956e-16,5.4947813213891815e-17,1.0
2183.8,2.368111124464777e-16,5.511570526659112e-17,1.0
2185.4,2.7400098373133386e-16,5.691502116373246e-17,1.0
2187.0,2.0744175494190622e-16,5.279998126830859e-17,1.0
2188.6,2.774717225141455e-16,5.657389400980413e-17,1.0
2190.2,2.3387356695685885e-16,5.440234269194408e-17,1.0
2191.8,1.372849117792702e-16,4.9652445002285984e-17,1.0
2193.4,1.62600082389474e-16,5.110450761020325e-17,1.0
2195.0,2.366804474698283e-16,5.376307778078975e-17,1.0
2196.6,2.0692641237084914e-16,5.2687678716029774e-17,1.0
2198.2,1.8871966107349787e-16,5.183365258386165e-17,1.0
2199.8,2.7959434843209327e-16,5.559604781793117e-17,1.0
2201.4,3.0527404918453874e-16,5.705996553047e-17,1.0
2203.0,2.0800377678375126e-16,5.201086801325561e-17,1.0
2204.6,7.733705090781514e-17,4.528183060916667e-17,1.0
2206.2,1.9986671322497016e-16,5.1508509664806507e-17,1.0
2207.8,2.118566080368615e-16,5.266280704247962e-17,1.0
2209.4,2.617448569503265e-16,5.4216417843408914e-17,1.0
2211.0,1.119958409406818e-16,4.741057572284414e-17,1.0
2212.6,2.2850471260101498e-16,5.226554603595952e-17,1.0
2214.2,1.3882865315309486e-16,4.790823926927957e-17,1.0
2215.8,1.6036877714510203e-16,4.930268645764074e-17,1.0
2217.4,1.6524615380657878e-16,4.8784614213596016e-17,1.0
2219.0,1.7446094855459416e-16,4.928260938395855e-17,1.0
2220.6,1.946213051495859e-16,5.0053833547357085e-17,1.0
2222.2,2.8426496248269313e-16,5.431517554523231e-17,1.0
2223.8,2.6987246982100123e-16,5.342986954224398e-17,1.0
2225.4,2.461183669117885e-16,5.192929078598329e-17,1.0
2227.0,2.164408039942409e-16,5.080083639751357e-17,1.0
2228.6,2.7142175593484554e-16,5.258774579788923e-17,1.0
2230.2,2.351005936317853e-16,5.079366103586544e-17,1.0
2231.8,1.999349871918103e-16,4.936842157369718e-17,1.0
2233.4,1.871207389737441e-16,4.8510129211405594e-17,1.0
2235.0,1.8797207168353796e-16,4.844327008707536e-17,1.0
2236.6,1.919153419152604e-16,4.8969524592584814e-17,1.0
2238.2,1.8431144855122482e-16,4.819880195355842e-17,1.0
2239.8,2.1675099504182411e-16,4.9206511739143166e-17,1.0
2241.4,2.321781654750731e-16,5.061510438881075e-17,1.0
2243.0,2.3462251866909955e-16,5.005263909812919e-17,1.0
2244.6,1.684618730948067e-16,4.6976820488921655e-17,1.0
2246.2,2.4810630360680392e-16,5.030829827265447e-17,1.0
2247.8,3.058140948183867e-16,5.330889219894803e-17,1.0
2249.4,2.382779181111242e-16,4.964112317677736e-17,1.0
2251.0,3.106543276028298e-16,5.288612515354604e-17,1.0
2252.6,2.3163253176798946e-16,4.988079244941796e-17,1.0
2254.2,3.092189534022609e-16,5.306700137206307e-17,1.0
2255.8,3.2719588461891084e-16,5.348165428948581e-17,1.0
2257.4,2.6404909160593827e-16,5.0660844796019683e-17,1.0
2259.0,2.693845364046867e-16,5.114419791640105e-17,1.0
2260.6,2.3000122837776377e-16,4.815721193790181e-17,1.0
2262.2,3.515784634864348e-16,5.450581288046544e-17,1.0
2263.8,2.7641414601649494e-16,5.1378719772432024e-17,1.0
2265.4,3.611121838700087e-16,5.44933671597422e-17,1.0
2267.0,3.3189290711901847e-16,5.387736879715718e-17,1.0
2268.6,3.5349091044928723e-16,5.394215342350817e-17,1.0
2270.2,3.681640307674367e-16,5.4686885630646575e-17,1.0
2271.8,3.471084182187715e-16,5.3530316868171407e-17,1.0
2273.4,3.0882802191678334e-16,5.1775938207072723e-17,1.0
2275.0,3.293831568285657e-16,5.265217425417182e-17,1.0
2276.6,3.8485286041458926e-16,5.5458910582195167e-17,1.0
2278.2,3.6013283546144185e-16,5.40596412230576e-17,1.0
2279.8,3.5224233520054215e-16,5.363475319829061e-17,1.0
2281.4,3.624278367102524e-16,5.3906089141482244e-17,1.0
2283.0,4.11785163696733e-16,5.5492118748782224e-17,1.0
2284.6,4.585259646310955e-16,5.800297794346306e-17,1.0
2286.2,4.445353015975234e-16,5.630192234810012e-17,1.0
2287.8,4.487177026671194e-16,5.680038237987916e-17,1.0
2289.4,4.519037699533145e-16,5.711816768057179e-17,1.0
2291.0,4.458327287362248e-16,5.685687614937302e-17,1.0
2292.6,5.128332072076845e-16,6.022436895414691e-17,1.0
2294.2,5.199371793138245e-16,5.959347385699281e-17,1.0
2295.8,5.29280178392909e-16,5.944676325045032e-17,1.0
2297.4,5.481663256265765e-16,6.015566817072965e-17,1.0
2299.0,5.024344495779688e-16,5.8029680260299e-17,1.0
2300.6,4.667635033564521e-16,5.696373644274862e-17,1.0
2302.2,4.3361762664007157e-16,5.540785607131273e-17,1.0
2303.8,4.468329699560632e-16,5.616355098561572e-17,1.0
2305.4,4.816530422974139e-16,5.750225995884051e-17,1.0
2307.0,4.769234761552502e-16,5.717649734913143e-17,1.0
2308.6,5.471144387395844e-16,5.941989206809928e-17,1.0
2310.2,5.433231755573057e-16,5.953114808794114e-17,1.0
2311.8,4.569614164564305e-16,5.63566006711232e-17,1.0
2313.4,5.081383061904856e-16,5.825963158407723e-17,1.0
2315.0,6.050773923332185e-16,6.12944936350036e-17,1.0
2316.6,5.564357191806683e-16,5.957137916028217e-17,1.0
2318.2,6.084322993181791e-16,6.083002307673506e-17,1.0
2319.8,6.09744842425166e-16,6.177262945515378e-17,1.0
2321.4,5.680805395764756e-16,5.942498262138493e-17,1.0
2323.0,5.268971011278232e-16,5.800759861943228e-17,1.0
2324.6,5.454682484219053e-16,5.903989287808763e-17,1.0
2326.2,5.907475413697356e-16,6.044183870855036e-17,1.0
2327.8,6.124797528936235e-16,6.114870457071347e-17,1.0
2329.4,5.798510018223781e-16,5.937855543671197e-17,1.0
2331.0,5.858239878739166e-16,5.983873785906025e-17,1.0
2332.6,5.491294808384757e-16,5.846403270063274e-17,1.0
2334.2,5.703171695733947e-16,5.926749484971672e-17,1.0
2335.8,6.022771772315755e-16,6.066960901437214e-17,1.0
2337.4,6.601022788838427e-16,6.176684633123744e-17,1.0
2339.0,6.041750030929265e-16,5.987347692895899e-17,1.0
2340.6,5.720472062729238e-16,1.1793145374983713e-16,1.0
2342.2,5.76215579897911e-16,1.0849862430904657e-16,1.0
2343.8,5.803839999261839e-16,9.906799112487049e-17,1.0
2345.4,5.845509020937203e-16,8.96395437857092e-17,1.0
2347.0,5.887170832487852e-16,8.021327154218536e-17,1.0
2348.6,5.928833278953136e-16,7.078916332393079e-17,1.0
2350.2,5.970480959467335e-16,6.136720775594185e-17,1.0
2351.8,6.220047582887968e-16,5.98288297621403e-17,1.0
2353.4,6.766812787960077e-16,6.161517108842916e-17,1.0
2355.0,6.834886327052037e-16,6.265088656125285e-17,1.0
2356.6,6.755976294496249e-16,6.116507629356833e-17,1.0
2358.2,6.926699630705573e-16,6.310157713026713e-17,1.0
2359.8,6.747277377317608e-16,6.125345878430008e-17,1.0
2361.4,6.661834381715713e-16,6.109165559889131e-17,1.0
2363.0,6.617814606198571e-16,6.109607399450457e-17,1.0
2364.6,6.545505770523703e-16,6.052083624437576e-17,1.0
2366.2,7.065042083467836e-16,6.264760786051026e-17,1.0
2367.8,6.47867841073867e-16,6.079325306988324e-17,1.0
2369.4,6.08762117668976e-16,5.87569956243123e-17,1.0
2371.0,5.979861004516203e-16,7.534923400845104e-17,1.0
2372.6,5.886164809286132e-16,7.420606850414415e-17,1.0
2374.2,5.792491263708827e-16,7.306318048423144e-17,1.0
2375.8,5.698840363660622e-16,7.192056845402441e-17,1.0
2377.4,5.605211745777613e-16,7.077823089045434e-17,1.0
2379.0,5.511605401513919e-16,6.963616624371454e-17,1.0
2380.6,5.418052483590485e-16,6.849437293885796e-17,1.0
2382.2,5.324490292762317e-16,6.735284937734585e-17,1.0
2383.8,5.230949981325155e-16,6.621159393855042e-17,1.0
2385.4,5.137431414395992e-16,6.507060498121301e-17,1.0
2387.0,5.043934455551887e-16,6.392988084485453e-17,1.0
2388.6,4.950459085824362e-16,6.278941985114486e-17,1.0
2390.2,5.89151573312405e-16,5.828194631986003e-17,1.0
2391.8,5.632738908233206e-16,5.686035008232376e-17,1.0
2393.4,6.445383209076034e-16,5.850938608528367e-17,1.0
2395.0,7.233558715806816e-16,6.196303467440201e-17,1.0
2396.6,6.207411305572598e-16,5.865074853433984e-17,1.0
2398.2,6.174380071283808e-16,5.755618626492176e-17,1.0
2399.8,5.801828581380064e-16,5.827591978434936e-17,1.0
2401.4,5.235795458918382e-16,5.426849014719295e-17,1.0
2403.0,5.577795394946066e-16,5.676820049771297e-17,1.0
2404.6,5.68362845623017e-16,5.608426463316476e-17,1.0
2406.2,4.722799829017378e-16,5.302434708269392e-17,1.0
2407.8,4.981587651895523e-16,5.435355977986815e-17,1.0
2409.4,4.0555934596367415e-16,5.068649742821558e-17,1.0
2411.0,4.636424475296603e-16,5.27698650034873e-17,1.0
2412.6,3.788330943444163e-16,4.925778093562691e-17,1.0
2414.2,3.9089047107114964e-16,4.979142217542437e-17,1.0
2415.8,3.884318659640023e-16,4.972641182776632e-17,1.0
2417.4,3.922358927268195e-16,5.011326868005495e-17,1.0
2419.0,4.3724016833657905e-16,5.182587964566343e-17,1.0
2420.6,3.806112376094054e-16,4.932832543758498e-17,1.0
2422.2,3.6124063908594826e-16,4.8558680621931637e-17,1.0
2423.8,3.73386679460745e-16,4.894014564501605e-17,1.0
2425.4,3.606510716352151e-16,4.863286942676515e-17,1.0
2427.0,4.06000212370038e-16,5.012007773582062e-17,1.0
2428.6,3.7508572796658044e-16,4.8504090766730574e-17,1.0
2430.2,3.817028910075731e-16,4.933382132685731e-17,1.0
2431.8,4.507940614339138e-16,5.193262031798448e-17,1.0
2433.4,4.000702981170227e-16,5.0208459844762996e-17,1.0
2435.0,3.975104998925895e-16,5.0089607260964595e-17,1.0
2436.6,4.428695541016735e-16,5.1412677459174086e-17,1.0
2438.2,4.537911078706608e-16,5.179865026408379e-17,1.0
2439.8,4.0232043840239147e-16,5.001128742672779e-17,1.0
2441.4,4.038652772542645e-16,5.008285954545075e-17,1.0
2443.0,5.5143793582251245e-16,5.482845164636297e-17,1.0
2444.6,4.627494112253737e-16,5.2084317001976425e-17,1.0
2446.2,5.095709120820889e-16,5.375774025223249e-17,1.0
2447.8,4.872039668376373e-16,5.2847457958016814e-17,1.0
2449.4,5.390668100914947e-16,5.4978563188738403e-17,1.0
