wavelength,flux,flux_err,weight
1799.8,1.255278690028277e-15,3.0133117084366593e-16,1.0
1801.4,1.501072563989455e-15,3.144664198716725e-16,1.0
1803.0,1.4689854224141564e-15,3.1102432574940157e-16,1.0
1804.6,1.3981167806598229e-15,3.0606278043552555e-16,1.0
1806.2,1.416647340351894e-15,3.0413033418943473e-16,1.0
1807.8,1.725789389906145e-15,3.1850226785923427e-16,1.0
1809.4,1.468538026400114e-15,3.0624762270542685e-16,1.0
1811.0,1.4827934525507194e-15,3.0374712100667036e-16,1.0
1812.6,1.3091749655383065e-15,2.923355013901403e-16,1.0
1814.2,1.4655774075681202e-15,2.9928437406896674e-16,1.0
1815.8,1.83687175793548e-15,3.20996496958738e-16,1.0
1817.4,1.5265079837672987e-15,3.0135033661688717e-16,1.0
1819.0,1.4576585610546993e-15,2.923105355761487e-16,1.0
1820.6,1.4477513115300011e-15,2.926133652392958e-16,1.0
1822.2,1.483977588613488e-15,2.8905231247497917e-16,1.0
1823.8,1.4259451505227165e-15,2.8972857112023094e-16,1.0
1825.4,1.7881006178337677e-15,3.0272366251660256e-16,1.0
1827.0,1.8529322760368073e-15,3.0456437918792525e-16,1.0
1828.6,1.5979422670074783e-15,2.9090596573667264e-16,1.0
1830.2,2.1357178528655616e-15,3.1395159341712265e-16,1.0
1831.8,2.094145362574717e-15,3.180902179582563e-16,1.0
1833.4,1.97929979852293e-15,3.0432427624266295e-16,1.0
1835.0,2.0757888123743135e-15,3.0583639099201454e-16,1.0
1836.6,2.141249403807676e-15,3.1289844737623206e-16,1.0
1838.2,1.9776729174031976e-15,3.0003589744313875e-16,1.0
1839.8,2.1804667715684057e-15,3.0866298961324307e-16,1.0
1841.4,1.984385284456592e-15,3.0216330993782865e-16,1.0
1843.0,2.118976266941517e-15,3.025676151810608e-16,1.0
1844.6,1.950638896330918e-15,2.9409423404128826e-16,1.0
1846.2,1.9884969127234985e-15,2.9530259880963085e-16,1.0
1847.8,2.7100781723998454e-15,3.262254034420824e-16,1.0
1849.4,2.4526782474946217e-15,3.1244708425293074e-16,1.0
1851.0,2.538319901922403e-15,3.1542221911302427e-16,1.0
1852.6,2.397047735687064e-15,3.0840566612885804e-16,1.0
1854.2,2.183535220874151e-15,2.9986464445677565e-16,1.0
1855.8,2.50478902704419e-15,3.1005862798849877e-16,1.0
1857.4,2.1708965119980487e-15,2.9255041439021137e-16,1.0
1859.0,2.54963140539115e-15,3.1233846889973117e-16,1.0
1860.6,2.604092850319601e-15,3.1319762677093867e-16,1.0
1862.2,2.7014549175382685e-15,3.1740227020892047e-16,1.0
1863.8,3.1622828891879104e-15,3.3391168054785767e-16,1.0
1865.4,2.2899691097357243e-15,2.9246787651795548e-16,1.0
1867.0,2.561632460033386e-15,3.0257449122727734e-16,1.0
1868.6,2.058057287365715e-15,2.8670751171534203e-16,1.0
1870.2,2.4774164370997144e-15,3.0022096641384034e-16,1.0
1871.8,2.2789290923969885e-15,2.9404055790203506e-16,1.0
1873.4,2.6585245069332346e-15,3.0458687756743243e-16,1.0
1875.0,2.043864092849257e-15,2.7930627787199976e-16,1.0
1876.6,2.52575780129026e-15,2.981652037181927e-16,1.0
1878.2,2.123838905059574e-15,2.770292227108324e-16,1.0
1879.8,2.3060277643028987e-15,2.8944897684615756e-16,1.0
1881.4,2.144046621283753e-15,2.80825441712688e-16,1.0
1883.0,2.366780791316585e-15,2.8956023436142028e-16,1.0
1884.6,2.970774598211838e-15,3.115790461910206e-16,1.0
1886.2,2.7752186440788124e-15,3.0374812303992934e-16,1.0
1887.8,2.6371862850390952e-15,2.97447615080684e-16,1.0
1889.4,2.584180180192837e-15,2.9304302804309383e-16,1.0
1891.0,2.9371266266007126e-15,3.0885223638439613e-16,1.0
1892.6,2.940032902630473e-15,3.0710637889511125e-16,1.0
1894.2,2.748813212182479e-15,2.98778822192654e-16,1.0
1895.8,3.0207671937709015e-15,3.104393598484274e-16,1.0
1897.4,3.167682348965177e-15,3.1238472804441366e-16,1.0
1899.0,3.1013678436205774e-15,3.1041303070117295e-16,1.0
1900.6,2.8234163107554794e-15,2.9579208084405557e-16,1.0
1902.2,2.4104264476563864e-15,2.779060568858474e-16,1.0
1903.8,2.637070544782119e-15,2.8944332214698614e-16,1.0
1905.4,2.6934340620693886e-15,2.8792617524948685e-16,1.0
1907.0,2.6813865402995555e-15,2.8954001773353075e-16,1.0
1908.6,3.1588101906372475e-15,3.0409391785562304e-16,1.0
1910.2,3.158478570086216e-15,3.05237630031887e-16,1.0
1911.8,2.634685059318059e-15,2.8151494642941533e-16,1.0
1913.4,2.821034369436547e-15,2.8791574075763545e-16,1.0
1915.0,2.589961913853705e-15,2.8126238946880066e-16,1.0
1916.6,3.0339388486476778e-15,2.9223024206389794e-16,1.0
1918.2,2.6737747862143153e-15,2.81441399666743e-16,1.0
1919.8,2.7634040957652475e-15,2.8370626772574454e-16,1.0
1921.4,2.698247839464219e-15,2.817024302004701e-16,1.0
1923.0,2.7855110346240084e-15,2.8233264414501363e-16,1.0
1924.6,2.919342557649877e-15,2.8652531938663077e-16,1.0
1926.2,2.8913364702660725e-15,2.8572430094449784e-16,1.0
1927.8,2.5987263522729573e-15,2.706956421303873e-16,1.0
1929.4,2.8512948824200956e-15,2.8296289250583036e-16,1.0
1931.0,3.1410493622298764e-15,2.922422233425175e-16,1.0
1932.6,2.7991247516699207e-15,2.7659969116353247e-16,1.0
1934.2,2.4099737598833094e-15,2.6093962838343515e-16,1.0
1935.8,2.7479928827915257e-15,2.7465019714814787e-16,1.0
1937.4,2.749975707927582e-15,2.750676421396353e-16,1.0
1939.0,2.763657272703478e-15,2.7413687520667823e-16,1.0
1940.6,2.489181958526139e-15,2.606651326147616e-16,1.0
1942.2,2.6384542298005114e-15,2.6650615023045903e-16,1.0
1943.8,2.987084163457135e-15,2.7754936285323274e-16,1.0
1945.4,2.9773589425428503e-15,2.795467121051515e-16,1.0
1947.0,2.8717903192667704e-15,2.7367823983162806e-16,1.0
1948.6,2.81613641634436e-15,2.701946102827018e-16,1.0
1950.2,2.753195593437957e-15,2.68207920748962e-16,1.0
1951.8,3.2101258335766803e-15,2.8272556753407413e-16,1.0
1953.4,3.198232863273116e-15,2.832759082336999e-16,1.0
1955.0,2.743390530848703e-15,2.6388211551261604e-16,1.0
1956.6,2.9108483773405525e-15,2.696158731793071e-16,1.0
1958.2,2.9000378217405112e-15,2.6949754893178036e-16,1.0
1959.8,3.095736166412171e-15,2.7662748803114787e-16,1.0
1961.4,2.964786356132017e-15,2.7074145052295815e-16,1.0
1963.0,2.941887541806482e-15,2.6556144145303175e-16,1.0
1964.6,2.9810290448593094e-15,2.713006648966359e-16,1.0
1966.2,3.571773725000353e-15,2.9058098789485427e-16,1.0
1967.8,3.2896537964682206e-15,2.799504537404464e-16,1.0
1969.4,3.713354320128867e-15,2.9520366804602e-16,1.0
1971.0,3.2631785503851812e-15,2.763794066509951e-16,1.0
1972.6,3.3533655059923384e-15,2.784158366468756e-16,1.0
1974.2,3.637773315185414e-15,2.889959599827085e-16,1.0
1975.8,3.4887970631199093e-15,2.811485643100829e-16,1.0
1977.4,3.3934508906392126e-15,2.787481547975227e-16,1.0
1979.0,3.5269527759742134e-15,2.8547866303002095e-16,1.0
1980.6,3.5841803338240456e-15,2.834194522893212e-16,1.0
1982.2,3.505639424420867e-15,2.801331450898027e-16,1.0
1983.8,3.3590157159287026e-15,2.737130323784894e-16,1.0
1985.4,3.173330123042285e-15,2.6691137899307933e-16,1.0
1987.0,3.2116970075587424e-15,2.6783841227962285e-16,1.0
1988.6,3.3389915460217444e-15,2.701263866481225e-16,1.0
1990.2,3.413649731139071e-15,2.7277410683407847e-16,1.0
1991.8,3.0791769973304634e-15,2.62203123796934e-16,1.0
1993.4,3.352869791893044e-15,2.6926453052449205e-16,1.0
1995.0,3.3182410592103706e-15,2.706458343493735e-16,1.0
1996.6,3.305849226165856e-15,2.6433683017683816e-16,1.0
1998.2,3.1824929272632625e-15,2.608155737636321e-16,1.0
1999.8,3.5060255096292045e-15,2.7160381586698384e-16,1.0
2001.4,3.7484009969854065e-15,2.7399856920224077e-16,1.0
2003.0,3.5080988010878776e-15,2.719487030491522e-16,1.0
2004.6,3.3068778800998554e-15,2.5870410999659463e-16,1.0
2006.2,3.8413585981161166e-15,2.7960781908907556e-16,1.0
2007.8,3.3950496846364794e-15,2.6270245602126387e-16,1.0
2009.4,3.269189446070067e-15,2.5642613232196693e-16,1.0
2011.0,3.5430726677682057e-15,2.668899768480728e-16,1.0
2012.6,3.4911096206825052e-15,2.640826015543169e-16,1.0
2014.2,3.461295483543902e-15,2.6342353532759875e-16,1.0
2015.8,3.0030226475660327e-15,2.4430120947712793e-16,1.0
2017.4,3.477750312156854e-15,2.593558896777212e-16,1.0
2019.0,3.2349083771099006e-15,2.5028027561134195e-16,1.0
2020.6,2.9513345684760613e-15,2.4214754549338137e-16,1.0
2022.2,3.3128023695853562e-15,2.531141096985371e-16,1.0
2023.8,3.2157863803688414e-15,2.4804299431622886e-16,1.0
2025.4,3.2516163085275162e-15,2.480125334544697e-16,1.0
2027.0,3.0879327641403668e-15,2.443104791444231e-16,1.0
2028.6,3.1865220062618114e-15,2.4627537518460383e-16,1.0
2030.2,3.232403466119485e-15,2.46676541216273e-16,1.0
2031.8,3.4214033439596e-15,2.5004610508825036e-16,1.0
2033.4,3.0932662092836194e-15,2.395806778995964e-16,1.0
2035.0,3.10201360606482e-15,2.4032068558332823e-16,1.0
2036.6,2.989590596469182e-15,2.3432573596873434e-16,1.0
2038.2,3.0467579720902816e-15,2.3806933398973425e-16,1.0
2039.8,2.679589760640385e-15,2.2122427669761044e-16,1.0
2041.4,2.4999552848513496e-15,2.176986232245991e-16,1.0
2043.0,2.8055336824260713e-15,2.2766124311208887e-16,1.0
2044.6,2.6139206518706743e-15,2.1937042167256966e-16,1.0
2046.2,2.5753283188092984e-15,2.1706095516745244e-16,1.0
2047.8,3.1180862490136707e-15,2.344111256150186e-16,1.0
2049.4,2.5629849933583595e-15,2.1636484340216206e-16,1.0
2051.0,2.669627231126686e-15,2.1858647156899658e-16,1.0
2052.6,2.5455948718688363e-15,2.1596085517394773e-16,1.0
2054.2,2.6419465448292133e-15,2.1632609856170486e-16,1.0
2055.8,2.300650139730423e-15,2.0555119178750617e-16,1.0
2057.4,2.4215378739426423e-15,2.087417056934431e-16,1.0
2059.0,2.301572684429267e-15,2.0287419407146645e-16,1.0
2060.6,1.959675220494746e-15,1.9114697031299031e-16,1.0
2062.2,2.0316932419176257e-15,1.9132970770569745e-16,1.0
2063.8,2.0182440016418537e-15,1.9251354950318235e-16,1.0
2065.4,2.142912669506579e-15,1.967020566267599e-16,1.0
2067.0,2.1742553399346523e-15,1.9622649817177235e-16,1.0
2068.6,2.128447810568784e-15,1.9612735896333705e-16,1.0
2070.2,2.2219611051653095e-15,1.9912105563471384e-16,1.0
2071.8,2.2544295418998878e-15,1.979106373691106e-16,1.0
2073.4,2.0967945993418812e-15,1.9266682728170418e-16,1.0
2075.0,2.2026216636884004e-15,1.9539623083845266e-16,1.0
2076.6,2.213155579017927e-15,1.9397415229089698e-16,1.0
2078.2,2.1710666528565152e-15,1.9435308740445423e-16,1.0
2079.8,2.133009540995263e-15,1.912690126270152e-16,1.0
2081.4,2.0609879318463506e-15,1.8910903891296743e-16,1.0
2083.0,2.1023980505074556e-15,1.8866331582292928e-16,1.0
2084.6,1.7543249374275323e-15,1.7488089060591465e-16,1.0
2086.2,1.930807199674395e-15,1.808924238654973e-16,1.0
2087.8,1.7726170935290116e-15,1.739967143559062e-16,1.0
2089.4,1.8402204754691905e-15,1.7816830484989348e-16,1.0
2091.0,1.8447341053813412e-15,1.770315148820124e-16,1.0
2092.6,1.7679378042886566e-15,1.7404485505289852e-16,1.0
2094.2,1.6093148448455036e-15,1.673887251203743e-16,1.0
2095.8,1.4574931124561403e-15,1.5890231794599756e-16,1.0
2097.4,1.7856821316497545e-15,1.7175129870418926e-16,1.0
2099.0,1.7029285999565737e-15,1.6776663688370087e-16,1.0
2100.6,1.9397272279023173e-15,1.7681411815902547e-16,1.0
2102.2,2.088904943470759e-15,1.828539890595533e-16,1.0
2103.8,1.877862183939694e-15,1.7395789986386993e-16,1.0
2105.4,1.863818246556418e-15,1.729297591376213e-16,1.0
2107.0,1.779571143243042e-15,1.6839641184892017e-16,1.0
2108.6,1.6981973065542297e-15,1.6436354159693938e-16,1.0
2110.2,1.7211799794906723e-15,1.6610296070235352e-16,1.0
2111.8,1.5540435902867486e-15,1.5926489904199687e-16,1.0
2113.4,1.3670014593691705e-15,1.5099744109232032e-16,1.0
2115.0,1.6985678251387321e-15,1.6327033976579141e-16,1.0
2116.6,1.6762268313369199e-15,1.6244465831665593e-16,1.0
2118.2,1.5318346386737645e-15,1.5607636743768504e-16,1.0
2119.8,1.491666456244738e-15,1.5459715708715554e-16,1.0
2121.4,1.5394132953546008e-15,1.5644804979310497e-16,1.0
2123.0,1.6226641689251453e-15,1.5833480713978705e-16,1.0
2124.6,1.4366214757253256e-15,1.5151403138631411e-16,1.0
2126.2,1.2694995702154374e-15,1.4357891054493033e-16,1.0
2127.8,1.1799660540257184e-15,1.401801127589707e-16,1.0
2129.4,1.41848004020882e-15,1.4871886771877633e-16,1.0
2131.0,1.4415681735830189e-15,1.4950522758162288e-16,1.0
2132.6,1.6484317706031858e-15,1.589465298307688e-16,1.0
2134.2,1.822826529008955e-15,1.6316525598687174e-16,1.0
2135.8,1.572316364142561e-15,1.5641521864803678e-16,1.0
2137.4,1.6817815148696725e-15,1.5773544505313617e-16,1.0
2139.0,1.5706395881619591e-15,1.5354958800598204e-16,1.0
2140.6,1.5105139424497035e-15,1.4992147580205183e-16,1.0
2142.2,1.7463691804929777e-15,1.5935998657567974e-16,1.0
2143.8,1.654704128869186e-15,1.567299459406827e-16,1.0
2145.4,1.5574435199656803e-15,1.4991379004541096e-16,1.0
2147.0,1.5258855980080825e-15,1.5202860939709748e-16,1.0
2148.6,1.8385003238282506e-15,1.622379540987579e-16,1.0
2150.2,1.6618138403129713e-15,1.5421704659954277e-16,1.0
2151.8,1.3533048463502639e-15,1.4336524210863863e-16,1.0
2153.4,1.5069404612383685e-15,1.4734049358434274e-16,1.0
2155.0,1.5745690460647199e-15,1.5050778984353721e-16,1.0
2156.6,1.4889952019562934e-15,1.4736455506085015e-16,1.0
2158.2,1.5722788838475543e-15,1.5009616773046314e-16,1.0
2159.8,1.6083444245014263e-15,1.5106058337817187e-16,1.0
2161.4,1.5104195378963116e-15,1.468845571541351e-16,1.0
2163.0,1.3804814083654998e-15,1.4122553603164956e-16,1.0
2164.6,1.4345659824093032e-15,1.4343707547904686e-16,1.0
2166.2,1.4519148329368655e-15,1.4424562050364645e-16,1.0
2167.8,1.4606764738887933e-15,1.4464880110649145e-16,1.0
2169.4,1.5049601457489951e-15,1.4553334739731103e-16,1.0
2171.0,1.5890498044251177e-15,1.4775525976032784e-16,1.0
2172.6,1.617568348571973e-15,1.4857269412894132e-16,1.0
2174.2,1.4762571384926341e-15,1.4234585234203464e-16,1.0
2175.8,1.4148893909845675e-15,1.4100877033186096e-16,1.0
2177.4,1.4317127630955573e-15,1.412116467306496e-16,1.0
2179.0,1.225803931762943e-15,1.3329774213826722e-16,1.0
2180.6,1.2870402651745805e-15,1.346525692164405e-16,1.0
2182.2,1.3387464402316862e-15,1.3447746170911715e-16,1.0
2183.8,1.3940044410746466e-15,1.3897518275489461e-16,1.0
2185.4,1.3761154341315712e-15,1.3591356159634435e-16,1.0
2187.0,1.1782223157995867e-15,1.270604467221166e-16,1.0
2188.6,1.4658430205695893e-15,1.4110785625312836e-16,1.0
2190.2,1.3777563052298654e-15,1.3435995858266363e-16,1.0
2191.8,1.231679695329424e-15,1.3142256325333385e-16,1.0
2193.4,1.370847212221797e-15,1.3571634815463623e-16,1.0
2195.0,1.2215026137792673e-15,1.2755248781663402e-16,1.0
2196.6,1.4031531682717311e-15,1.3713317583864253e-16,1.0
2198.2,1.3817908526894143e-15,1.349430379926672e-16,1.0
2199.8,1.2078989989516565e-15,1.2752487829925504e-16,1.0
2201.4,1.0223592898974576e-15,1.2064981850590657e-16,1.0
2203.0,1.213103082130637e-15,1.2734931297965076e-16,1.0
2204.6,1.3809053786984497e-15,1.3465254775184312e-16,1.0
2206.2,1.239036853844106e-15,1.2888572995137524e-16,1.0
2207.8,1.0965267388375435e-15,1.2319271818590296e-16,1.0
2209.4,1.0676902501949778e-15,1.2143637557710408e-16,1.0
2211.0,1.0691421944597506e-15,1.2157417001681128e-16,1.0
2212.6,1.0551149269716149e-15,1.1973966498773663e-16,1.0
2214.2,1.1923406711803062e-15,1.2573098588756677e-16,1.0
2215.8,1.1639297102212883e-15,1.2423497354040416e-16,1.0
2217.4,1.199006799864665e-15,1.2519510461310232e-16,1.0
2219.0,1.2659036978109185e-15,1.275829826938862e-16,1.0
2220.6,1.2164114796535638e-15,1.2544369030657297e-16,1.0
2222.2,1.2119292461014266e-15,1.2526142560220902e-16,1.0
2223.8,1.0929074227834824e-15,1.1927843704762537e-16,1.0
2225.4,1.1338499547161032e-15,1.2136007753376118e-16,1.0
2227.0,1.2401683505283555e-15,1.25001487349237e-16,1.0
2228.6,1.3881289301220643e-15,1.2928555834831845e-16,1.0
2230.2,1.1778895745970536e-15,1.2194196844109615e-16,1.0
2231.8,1.248676215526553e-15,1.242284318028575e-16,1.0
2233.4,1.2476329126567104e-15,1.24665038412601e-16,1.0
2235.0,1.4275054784196746e-15,1.3087061347527853e-16,1.0
2236.6,1.047079210131336e-15,1.1740480311604529e-16,1.0
2238.2,1.1730100000460428e-15,1.1979657959291365e-16,1.0
2239.8,1.230701090035097e-15,1.2204438933203272e-16,1.0
2241.4,1.4693708901498464e-15,1.334357271754421e-16,1.0
2243.0,1.2666389140642583e-15,1.2247352218209002e-16,1.0
2244.6,1.2412337201723119e-15,1.230593513316337e-16,1.0
2246.2,1.430317311357857e-15,1.285253285732163e-16,1.0
2247.8,1.3975366474401456e-15,1.2884311349598432e-16,1.0
2249.4,1.4934737543345101e-15,1.3081787761932856e-16,1.0
2251.0,1.6532884107812575e-15,1.3711113289449945e-16,1.0
2252.6,1.5883992405699166e-15,1.3555176929245693e-16,1.0
2254.2,1.5639141693576953e-15,1.3367349022304182e-16,1.0
2255.8,1.6300947082798888e-15,1.354827760465182e-16,1.0
2257.4,1.6084430179965736e-15,1.349178694273518e-16,1.0
2259.0,1.6674670564577232e-15,1.359936003739721e-16,1.0
2260.6,1.6037412946082149e-15,1.335466769102424e-16,1.0
2262.2,1.7395633035561854e-15,1.3967768515757692e-16,1.0
2263.8,1.861691550792434e-15,1.4280339074545776e-16,1.0
2265.4,1.9088401585847146e-15,1.4484994421086823e-16,1.0
2267.0,1.924347152782754e-15,1.4491257417503488e-16,1.0
2268.6,2.0042926113809724e-15,1.4681462148233994e-16,1.0
2270.2,2.010994314115557e-15,1.4653132983510755e-16,1.0
2271.8,1.819467611697198e-15,1.402518818136368e-16,1.0
2273.4,1.9234747461785547e-15,1.4293347215137158e-16,1.0
2275.0,2.042741205797888e-15,1.4784542362723102e-16,1.0
2276.6,2.0425220654292606e-15,1.4831554528646005e-16,1.0
2278.2,1.899822667591782e-15,1.415991174553656e-16,1.0
2279.8,2.102862627870183e-15,1.5036553934450355e-16,1.0
2281.4,2.3917306054318526e-15,1.5621635067839035e-16,1.0
2283.0,2.2996211419552827e-15,1.5486986793726288e-16,1.0
2284.6,2.7330691313823275e-15,1.6883960690393793e-16,1.0
2286.2,2.3377224604692484e-15,1.5130031175836463e-16,1.0
2287.8,2.6916054387356177e-15,1.66512789209377e-16,1.0
2289.4,2.453380732529775e-15,1.5792852977396986e-16,1.0
2291.0,2.4906044317635895e-15,1.600902254442692e-16,1.0
2292.6,2.7105511355336617e-15,1.6864832245904867e-16,1.0
2294.2,2.602999028165748e-15,1.6165602454238275e-16,1.0
2295.8,2.388537474640978e-15,1.5528800856790644e-16,1.0
2297.4,2.8940926103857403e-15,1.6898876594860426e-16,1.0
2299.0,3.1424555167589924e-15,1.7494500641467356e-16,1.0
2300.6,3.059617120588527e-15,1.7391291851683024e-16,1.0
2302.2,2.735249562078614e-15,1.6475236416548166e-16,1.0
2303.8,2.9102838832070593e-15,1.6985770308380256e-16,1.0
2305.4,2.976656876567141e-15,1.7099907899268784e-16,1.0
2307.0,3.0021215665135713e-15,1.7120213811754177e-16,1.0
2308.6,3.0102286946007905e-15,1.7131786874829962e-16,1.0
2310.2,3.0684419698711943e-15,1.7319832793272187e-16,1.0
2311.8,2.954304151431091e-15,1.7070661819666842e-16,1.0
2313.4,3.128932651776897e-15,1.7416165090871703e-16,1.0
2315.0,3.2809429162665614e-15,1.7782474045906349e-16,1.0
2316.6,3.2235988576490986e-15,1.7421794089620888e-16,1.0
2318.2,3.4486076837756763e-15,1.8209791985226895e-16,1.0
2319.8,3.567752777492233e-15,1.8435062827847606e-16,1.0
2321.4,3.559841478158681e-15,1.8181247724099393e-16,1.0
2323.0,3.2432135781481536e-15,1.7715612920417553e-16,1.0
2324.6,3.356296522099969e-15,1.7739201022732382e-16,1.0
2326.2,3.707769917628777e-15,1.8916726983269914e-16,1.0
2327.8,3.4846112932572708e-15,1.7931435536490928e-16,1.0
2329.4,3.574917922474396e-15,1.8242816817123607e-16,1.0
2331.0,3.309678716052834e-15,1.7657980661928099e-16,1.0
2332.6,3.709096152778161e-15,1.855589525686456e-16,1.0
2334.2,3.616074242172802e-15,1.8425023639260147e-16,1.0
2335.8,3.372227954549445e-15,1.784015235620196e-16,1.0
2337.4,3.5345612223794145e-15,1.7924293281879863e-16,1.0
2339.0,3.3125344340261195e-15,1.9024024268246847e-16,1.0
2340.6,3.3771514748838424e-15,2.060638490877893e-16,1.0
2342.2,3.4417549103302514e-15,2.2188390047825625e-16,1.0
2343.8,3.5063448457155974e-15,2.3770041724003406e-16,1.0
2345.4,3.570935254756333e-15,2.535134202137858e-16,1.0
2347.0,3.6354985082989495e-15,2.6932293066876356e-16,1.0
2348.6,3.700048583320882e-15,2.851289702775513e-16,1.0
2350.2,3.764585588545362e-15,3.0093156109152007e-16,1.0
2351.8,3.777120304658249e-15,1.8434142993217918e-16,1.0
2353.4,3.857835788279409e-15,1.8698992071329283e-16,1.0
2355.0,4.01003537136632e-15,1.8964597463974862e-16,1.0
2356.6,4.0654050562766476e-15,1.9113561928746317e-16,1.0
2358.2,3.880071338599354e-15,1.8763692639535535e-16,1.0
2359.8,3.979274175863473e-15,1.880486437895466e-16,1.0
2361.4,3.9813136160979154e-15,1.8834766271827219e-16,1.0
2363.0,4.199387697055167e-15,1.9239171851963654e-16,1.0
2364.6,4.2178366941881175e-15,1.9317654494953227e-16,1.0
2366.2,4.1170597666109265e-15,1.928111889912706e-16,1.0
2367.8,4.275072176599056e-15,1.9415689197459911e-16,1.0
2369.4,4.326378951234535e-15,1.9419458483332507e-16,1.0
2371.0,4.323460220292666e-15,4.3160475693457215e-16,1.0
2372.6,4.282165642828786e-15,4.312737698111501e-16,1.0
2374.2,4.240881853613506e-15,4.309430586788389e-16,1.0
2375.8,4.199608803535961e-15,4.3061262435391684e-16,1.0
2377.4,4.158346442116574e-15,4.302824675565578e-16,1.0
2379.0,4.117094717575928e-15,4.29952588913733e-16,1.0
2380.6,4.075867302255075e-15,4.296229889620614e-16,1.0
2382.2,4.034636689851698e-15,4.292936681506056e-16,1.0
2383.8,3.993416660766491e-15,4.2896462684361544e-16,1.0
2385.4,3.9522069408431654e-15,4.2863586532321895e-16,1.0
2387.0,3.911007581691435e-15,4.2830738379205785e-16,1.0
2388.6,3.869818525075664e-15,4.2797918237587254e-16,1.0
2390.2,3.883934214029007e-15,1.8528128749303511e-16,1.0
2391.8,3.951506081251406e-15,1.8431653908002352e-16,1.0
2393.4,4.037079859067524e-15,1.846737789973596e-16,1.0
2395.0,4.085385922916501e-15,1.8840381859333352e-16,1.0
2396.6,3.98997682090135e-15,1.8466263798226276e-16,1.0
2398.2,3.9123900593343415e-15,1.8353474838367432e-16,1.0
2399.8,3.7952498971019044e-15,1.8214992470789583e-16,1.0
2401.4,3.929659097314644e-15,1.8306065357556458e-16,1.0
2403.0,3.886041333216018e-15,1.831870876362117e-16,1.0
2404.6,3.730112655497765e-15,1.7851938860268767e-16,1.0
2406.2,3.723157943910522e-15,1.7949263362446233e-16,1.0
2407.8,3.677890036906189e-15,1.7843831776124266e-16,1.0
2409.4,3.633445376974403e-15,1.770977567889529e-16,1.0
2411.0,3.595949917924043e-15,1.7568850662088769e-16,1.0
2412.6,3.518130437357376e-15,1.7359983165151983e-16,1.0
2414.2,3.391061612327774e-15,1.706646510572665e-16,1.0
2415.8,3.3353582373266207e-15,1.695491491921058e-16,1.0
2417.4,3.24702681243665e-15,1.6886660044195187e-16,1.0
2419.0,3.1596861907119534e-15,1.6563057165802308e-16,1.0
2420.6,3.547554473521398e-15,1.7425510906850822e-16,1.0
2422.2,3.4896539563495192e-15,1.7315159246822784e-16,1.0
2423.8,3.046062716962217e-15,1.6152959216621445e-16,1.0
2425.4,3.5246983967066696e-15,1.7496820928527759e-16,1.0
2427.0,3.658152092096089e-15,1.7473808052488508e-16,1.0
2428.6,3.2535783114162623e-15,1.650016830035985e-16,1.0
2430.2,3.170727113779329e-15,1.6624030370072125e-16,1.0
2431.8,3.0193040744379244e-15,1.6143287918141345e-16,1.0
2433.4,3.1224489200243942e-15,1.6536119511759584e-16,1.0
2435.0,3.0836362791206643e-15,1.6347658587423912e-16,1.0
